latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-6.26592,138.96535,336.2,0.54,0.5,2019-09-10,03:42,N,nominal,1.0NRT,297.9,8,D
-6.19655,138.98555,330.6,0.53,0.5,2019-09-10,03:42,N,nominal,1.0NRT,295,5.6,D
-6.1947,138.98225,327.2,0.53,0.5,2019-09-10,03:42,N,nominal,1.0NRT,290,4.9,D
-5.45,144.00816,337,0.41,0.37,2019-09-10,03:42,N,low,1.0NRT,296.8,6.6,D
-6.18726,139.00096,344,0.53,0.5,2019-09-10,03:42,N,nominal,1.0NRT,290.3,7,D
-6.1021,139.49602,340.1,0.49,0.49,2019-09-10,03:42,N,nominal,1.0NRT,298.1,6.5,D
-5.42888,144.00893,333.1,0.41,0.37,2019-09-10,03:42,N,nominal,1.0NRT,294.5,4,D
-6.17777,138.79921,339.1,0.55,0.51,2019-09-10,03:42,N,nominal,1.0NRT,297.9,5.6,D
-5.42893,143.9381,330.9,0.41,0.37,2019-09-10,03:42,N,nominal,1.0NRT,291.2,4.3,D
-5.42947,143.93449,330.3,0.41,0.37,2019-09-10,03:42,N,nominal,1.0NRT,290.4,4.3,D
-6.08272,139.40639,345.2,0.5,0.49,2019-09-10,03:42,N,nominal,1.0NRT,296,5.5,D
-6.038,139.49622,341.6,0.49,0.49,2019-09-10,03:42,N,nominal,1.0NRT,297.6,4.4,D
-6.10829,138.85048,331.8,0.54,0.51,2019-09-10,03:42,N,nominal,1.0NRT,295.5,4.9,D
-5.15118,145.49454,335.9,0.38,0.36,2019-09-10,03:42,N,nominal,1.0NRT,291.7,3.2,D
-6.1106,138.85306,331.6,0.54,0.51,2019-09-10,03:42,N,nominal,1.0NRT,295.5,6.5,D
-5.20468,143.9931,333.3,0.41,0.37,2019-09-10,03:42,N,nominal,1.0NRT,290.6,5.8,D
-5.85626,139.52278,331.6,0.48,0.48,2019-09-10,03:42,N,nominal,1.0NRT,300.1,5.5,D
-5.87709,139.24536,332.6,0.51,0.49,2019-09-10,03:42,N,nominal,1.0NRT,297.1,5,D
-5.80593,139.5247,327,0.48,0.48,2019-09-10,03:42,N,low,1.0NRT,299.6,5.6,D
-5.79882,139.51025,338.9,0.49,0.48,2019-09-10,03:42,N,nominal,1.0NRT,298.1,4,D
-5.80081,139.5083,338,0.48,0.48,2019-09-10,03:42,N,nominal,1.0NRT,298.5,3.8,D
-5.76816,139.38583,339.5,0.49,0.49,2019-09-10,03:42,N,nominal,1.0NRT,296.8,10.6,D
-5.74519,139.45094,334.1,0.49,0.48,2019-09-10,03:42,N,nominal,1.0NRT,297.8,3.9,D
-5.69907,139.44095,331.4,0.49,0.48,2019-09-10,03:42,N,nominal,1.0NRT,296.9,3.4,D
-4.37466,145.02119,332.8,0.39,0.36,2019-09-10,03:42,N,nominal,1.0NRT,289.5,3.4,D
-4.3897,144.76215,330.4,0.39,0.36,2019-09-10,03:42,N,nominal,1.0NRT,290.8,3.1,D
-2.81597,151.91811,328.4,0.5,0.49,2019-09-10,03:42,N,nominal,1.0NRT,290,3.6,D
-2.65637,150.87857,341.4,0.43,0.46,2019-09-10,03:42,N,nominal,1.0NRT,292.1,5.2,D
-2.65156,150.88177,330.7,0.43,0.46,2019-09-10,03:42,N,nominal,1.0NRT,290.1,3.3,D
-2.65216,150.87793,342.7,0.43,0.46,2019-09-10,03:42,N,nominal,1.0NRT,293.4,15.2,D
-2.65277,150.87407,335.5,0.43,0.46,2019-09-10,03:42,N,nominal,1.0NRT,290.1,15.2,D
-2.65136,150.32439,346.6,0.39,0.44,2019-09-10,03:42,N,nominal,1.0NRT,292.2,6.2,D
