latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
47.79764,-53.99024,302.6,0.52,0.41,2019-08-25,06:00,N,nominal,1.0NRT,280.6,1,N
45.27905,-66.01206,299.3,0.47,0.4,2019-08-25,06:06,N,nominal,1.0NRT,285.2,1.2,N
45.27974,-66.01812,305.8,0.47,0.4,2019-08-25,06:06,N,nominal,1.0NRT,284.1,1.2,N
46.04275,-73.13911,301.2,0.33,0.55,2019-08-25,06:06,N,nominal,1.0NRT,285.2,1.5,N
46.04298,-73.14355,319.7,0.33,0.55,2019-08-25,06:06,N,nominal,1.0NRT,287.5,1.5,N
46.04403,-73.13712,295.2,0.33,0.55,2019-08-25,06:06,N,nominal,1.0NRT,284.7,1.3,N
46.04424,-73.14154,315.8,0.33,0.55,2019-08-25,06:06,N,nominal,1.0NRT,287.7,1.5,N
46.04444,-73.14598,297.7,0.33,0.55,2019-08-25,06:06,N,nominal,1.0NRT,287.6,1.5,N
42.80507,-80.10574,309,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,284.8,4.8,N
40.39756,-79.8568,313.6,0.66,0.73,2019-08-25,06:06,N,nominal,1.0NRT,285.4,1.7,N
40.39067,-79.85753,311.3,0.66,0.73,2019-08-25,06:06,N,nominal,1.0NRT,286.5,1.7,N
40.39062,-79.84905,297.8,0.66,0.73,2019-08-25,06:06,N,nominal,1.0NRT,284.1,1.7,N
40.39775,-79.8537,306.3,0.66,0.73,2019-08-25,06:06,N,nominal,1.0NRT,284.3,2,N
40.39087,-79.85467,313.6,0.66,0.73,2019-08-25,06:06,N,nominal,1.0NRT,285.7,4.2,N
40.30222,-79.8774,298.6,0.66,0.73,2019-08-25,06:06,N,nominal,1.0NRT,286.5,1.7,N
42.80505,-80.09672,325.6,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,285.6,2.9,N
42.81206,-80.09663,301,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,284.8,2.9,N
42.80241,-80.09748,317.1,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,285.1,3.3,N
42.80239,-80.10651,310.8,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,285.1,3.3,N
42.80944,-80.09733,316.4,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,285.1,2.2,N
42.80942,-80.10632,297.6,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,283.7,2.2,N
42.82882,-77.80588,324.6,0.54,0.68,2019-08-25,06:06,N,nominal,1.0NRT,282.1,3.7,N
44.69655,-70.06494,306.8,0.46,0.47,2019-08-25,06:06,N,nominal,1.0NRT,280.5,1.6,N
44.70091,-70.06415,309.1,0.46,0.47,2019-08-25,06:06,N,nominal,1.0NRT,280.8,1.7,N
45.44332,-74.60182,313.9,0.39,0.59,2019-08-25,06:06,N,nominal,1.0NRT,281.7,2.4,N
45.44352,-74.6069,334.4,0.39,0.59,2019-08-25,06:06,N,nominal,1.0NRT,282.5,4.6,N
45.64211,-73.52471,302.2,0.34,0.56,2019-08-25,06:06,N,nominal,1.0NRT,288.3,0.8,N
42.79805,-80.10587,303.4,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,285.1,2.6,N
41.43772,-75.59534,296.3,0.41,0.6,2019-08-25,06:06,N,nominal,1.0NRT,283.9,0.3,N
41.43538,-75.59526,300.9,0.41,0.6,2019-08-25,06:06,N,nominal,1.0NRT,283.9,0.5,N
40.89424,-77.71045,309.1,0.52,0.67,2019-08-25,06:06,N,nominal,1.0NRT,282.7,1,N
40.888,-77.7105,299.2,0.52,0.67,2019-08-25,06:06,N,nominal,1.0NRT,282,1,N
40.89061,-77.71198,318.8,0.52,0.67,2019-08-25,06:06,N,nominal,1.0NRT,284.6,2.6,N
40.83221,-80.32159,298.1,0.7,0.75,2019-08-25,06:06,N,nominal,1.0NRT,283.6,0.8,N
