latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
43.757,25.619,311.1,1.5,1.2,2019-09-21,00:00,A,82,6.0NRT,279.3,25.8,N
43.755,25.637,313.1,1.5,1.2,2019-09-21,00:00,A,86,6.0NRT,279.8,28.4,N
65.564,22.232,321.5,1.1,1,2019-09-21,01:30,A,100,6.0NRT,275.1,25.5,N
49.528,5.907,330.4,1.1,1,2019-09-21,01:35,A,100,6.0NRT,281,38.4,N
48.274,14.347,305.5,1.4,1.2,2019-09-21,01:35,A,64,6.0NRT,280.5,16.9,N
48.282,14.335,302.6,1.4,1.2,2019-09-21,01:35,A,23,6.0NRT,281.7,13.2,N
51.173,3.819,313.5,1.4,1.2,2019-09-21,01:35,A,87,6.0NRT,283.7,24.8,N
51.487,6.721,307.9,1.1,1,2019-09-21,01:35,A,73,6.0NRT,283.5,12.6,N
45.147,9.954,301.5,1.1,1,2019-09-21,01:35,A,42,6.0NRT,283.2,8.8,N
45.149,9.94,302.7,1.1,1,2019-09-21,01:35,A,51,6.0NRT,283.2,9.6,N
49.503,5.962,303.6,1.1,1,2019-09-21,01:35,A,56,6.0NRT,280.9,10.2,N
43.451,4.899,317.3,1,1,2019-09-21,01:40,A,95,6.0NRT,282.6,17.5,N
43.442,4.897,304.8,1,1,2019-09-21,01:40,A,62,6.0NRT,282.7,7.6,N
49.997,30.959,300.8,1.3,1.1,2019-09-21,09:20,T,35,6.0NRT,283.9,5.3,D
50.385,30.4,301.9,1.2,1.1,2019-09-21,09:20,T,49,6.0NRT,287.2,5.4,D
44.906,25.681,314.3,1,1,2019-09-21,09:25,T,72,6.0NRT,291.7,12.8,D
44.619,26.618,331.6,1.1,1,2019-09-21,09:25,T,86,6.0NRT,298.4,28.5,D
44.593,26.767,316.8,1.1,1,2019-09-21,09:25,T,70,6.0NRT,298.9,10.3,D
44.589,26.644,319,1.1,1,2019-09-21,09:25,T,50,6.0NRT,297.2,14.6,D
44.622,26.387,342.9,1.1,1,2019-09-21,09:25,T,92,6.0NRT,302.9,47.6,D
44.62,26.4,334.1,1.1,1,2019-09-21,09:25,T,87,6.0NRT,300.3,31.2,D
44.586,26.601,325.7,1.1,1,2019-09-21,09:25,T,67,6.0NRT,302.1,20.1,D
44.584,26.614,332.7,1.1,1,2019-09-21,09:25,T,77,6.0NRT,298.1,29.4,D
44.194,26.854,312.9,1.1,1.1,2019-09-21,09:25,T,55,6.0NRT,301.1,6.3,D
44.613,26.384,327.7,1.1,1,2019-09-21,09:25,T,83,6.0NRT,298.6,22.4,D
44.611,26.397,332.1,1.1,1,2019-09-21,09:25,T,86,6.0NRT,299.6,28.7,D
44.554,26.619,316.8,1.1,1,2019-09-21,09:25,T,65,6.0NRT,299.5,8.7,D
48.418,22.34,307.1,1.1,1.1,2019-09-21,09:25,T,65,6.0NRT,293.6,5.7,D
48.152,22.621,306.2,1.1,1,2019-09-21,09:25,T,63,6.0NRT,293.6,5,D
45.623,34.928,304.2,2.5,1.5,2019-09-21,09:25,T,34,6.0NRT,289.6,16.9,D
46.076,27.23,306.6,1.1,1,2019-09-21,09:25,T,54,6.0NRT,293.5,6.3,D
46.647,21.715,309.5,1.1,1.1,2019-09-21,09:25,T,66,6.0NRT,296.2,5.8,D
46.328,22.228,308,1.1,1,2019-09-21,09:25,T,62,6.0NRT,295.1,5.8,D
46.405,21.442,315.7,1.1,1.1,2019-09-21,09:25,T,74,6.0NRT,295.8,11.2,D
46.403,21.457,317.6,1.1,1.1,2019-09-21,09:25,T,76,6.0NRT,296.4,13.1,D
48.886,31.52,305.2,1.4,1.2,2019-09-21,09:25,T,29,6.0NRT,286.6,10.7,D
48.876,31.515,302.5,1.4,1.2,2019-09-21,09:25,T,31,6.0NRT,282.1,7.9,D
48.521,29.259,306.8,1.2,1.1,2019-09-21,09:25,T,64,6.0NRT,290.8,8.1,D
48.664,28.223,320.8,1.1,1,2019-09-21,09:25,T,80,6.0NRT,284.3,19.8,D
48.655,28.219,310.4,1.1,1,2019-09-21,09:25,T,54,6.0NRT,284.5,9.7,D
48.163,30.609,313.3,1.3,1.1,2019-09-21,09:25,T,73,6.0NRT,289.5,15.8,D
48.16,30.627,316.8,1.3,1.1,2019-09-21,09:25,T,77,6.0NRT,290.6,20,D
45.321,27.049,311.4,1.1,1,2019-09-21,09:25,T,67,6.0NRT,299.2,5.1,D
45.903,20.859,311.9,1.2,1.1,2019-09-21,09:25,T,67,6.0NRT,297.5,7.6,D
45.919,20.534,310,1.2,1.1,2019-09-21,09:25,T,61,6.0NRT,296.6,6.5,D
45.897,20.734,310.7,1.2,1.1,2019-09-21,09:25,T,51,6.0NRT,297.4,6.7,D
45.896,20.727,317.8,1.2,1.1,2019-09-21,09:25,T,75,6.0NRT,298.3,13.5,D
45.057,25.836,305.5,1,1,2019-09-21,09:25,T,41,6.0NRT,293.7,4,D
44.963,25.963,318.3,1,1,2019-09-21,09:25,T,77,6.0NRT,299.1,11.3,D
44.807,26.608,312.9,1.1,1,2019-09-21,09:25,T,54,6.0NRT,299.5,5.1,D
44.908,25.668,303.3,1,1,2019-09-21,09:25,T,25,6.0NRT,292,4.9,D
44.621,26.605,314.4,1.1,1,2019-09-21,09:25,T,69,6.0NRT,301.4,7.6,D
44.515,26.563,343,1.1,1,2019-09-21,09:25,T,92,6.0NRT,305.1,48.1,D
44.513,26.576,327.3,1.1,1,2019-09-21,09:25,T,82,6.0NRT,301.1,21.8,D
44.979,23.155,304.2,1,1,2019-09-21,09:25,T,45,6.0NRT,292.5,3.4,D
44.309,27.26,318.5,1.2,1.1,2019-09-21,09:25,T,73,6.0NRT,302.1,10.1,D
38.136,15.242,315,1.8,1.3,2019-09-21,09:25,T,56,6.0NRT,298,16.6,D
38.208,15.701,315.9,1.7,1.3,2019-09-21,09:25,T,59,6.0NRT,296.2,19.2,D
39.065,17.028,315.2,1.5,1.2,2019-09-21,09:25,T,54,6.0NRT,301.1,9.3,D
40.731,14.517,313.2,2.1,1.4,2019-09-21,09:25,T,42,6.0NRT,298.1,18.2,D
41.438,21.94,313.5,1,1,2019-09-21,09:25,T,73,6.0NRT,296.2,8.9,D
41.447,21.943,332.3,1,1,2019-09-21,09:25,T,88,6.0NRT,296.1,29,D
41.794,21.418,313.7,1,1,2019-09-21,09:25,T,72,6.0NRT,285.8,14.3,D
42.366,24.708,310.9,1,1,2019-09-21,09:25,T,66,6.0NRT,299.2,4.9,D
42.71,24.174,310.5,1,1,2019-09-21,09:25,T,59,6.0NRT,294.8,8.2,D
