latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.171,30.622,309.1,1.1,1,2019-09-05,00:00,A,76,6.0NRT,283,13.5,N
41.449,21.942,302.1,2.3,1.5,2019-09-05,00:00,A,47,6.0NRT,286.2,21,N
38.065,23.962,324.4,1.6,1.2,2019-09-05,00:00,A,100,6.0NRT,293.1,42.1,N
38.076,23.963,315.5,1.6,1.2,2019-09-05,00:00,A,91,6.0NRT,293.7,25.5,N
52.159,10.416,306.5,1,1,2019-09-05,01:35,A,68,6.0NRT,285.3,9.2,N
52.161,10.402,307.9,1,1,2019-09-05,01:35,A,73,6.0NRT,285.8,10.1,N
53.139,8.685,306.5,1,1,2019-09-05,01:35,A,68,6.0NRT,284.2,10.5,N
45.149,9.949,324.5,1.1,1,2019-09-05,01:35,A,100,6.0NRT,289.6,28.1,N
51.37,6.702,312.4,1.1,1,2019-09-05,01:35,A,85,6.0NRT,285.7,15.8,N
51.368,6.718,320.1,1.1,1,2019-09-05,01:35,A,100,6.0NRT,286.1,23.4,N
51.49,6.713,303.1,1.1,1,2019-09-05,01:35,A,53,6.0NRT,285.7,8.5,N
50.756,6.138,305.7,1.1,1.1,2019-09-05,01:35,A,65,6.0NRT,282.6,11.7,N
48.28,14.344,308.3,1.4,1.2,2019-09-05,01:35,A,74,6.0NRT,287,18.7,N
51.492,6.736,319.2,1.1,1,2019-09-05,01:35,A,98,6.0NRT,285.6,20.6,N
51.49,6.752,301.9,1.1,1,2019-09-05,01:35,A,8,6.0NRT,284.4,6.5,N
36.87,6.985,309.5,1.1,1.1,2019-09-05,01:40,A,78,6.0NRT,292.7,10.5,N
43.45,4.899,312.6,1,1,2019-09-05,01:40,A,85,6.0NRT,290.2,12.8,N
43.441,4.897,307,1,1,2019-09-05,01:40,A,70,6.0NRT,290.7,8.8,N
36.877,6.949,324.8,1.1,1.1,2019-09-05,01:40,A,100,6.0NRT,292.3,26.2,N
41.965,-8.559,303.1,2.6,1.6,2019-09-05,03:15,A,8,6.0NRT,285.9,25.2,N
41.981,-8.588,333.1,2.6,1.6,2019-09-05,03:15,A,100,6.0NRT,290.1,140.9,N
41.978,-8.611,305.9,2.6,1.6,2019-09-05,03:15,A,11,6.0NRT,288.5,29.7,N
41.975,-8.562,308.6,2.6,1.6,2019-09-05,03:15,A,75,6.0NRT,286.5,41.6,N
41.967,-8.594,356.1,2.6,1.6,2019-09-05,03:15,A,100,6.0NRT,290.6,315.4,N
41.972,-8.586,371.8,2.6,1.6,2019-09-05,03:15,A,100,6.0NRT,293.3,505.9,N
41.961,-8.568,319.3,2.6,1.6,2019-09-05,03:15,A,98,6.0NRT,286.9,74.5,N
41.954,-8.601,303.3,2.6,1.6,2019-09-05,03:15,A,54,6.0NRT,287.2,26.1,N
55.059,32.674,301.7,1.2,1.1,2019-09-05,09:20,T,48,6.0NRT,291.5,4.6,D
51.716,28.629,307.8,1,1,2019-09-05,09:20,T,36,6.0NRT,296,5,D
52.592,19.695,319.2,1.6,1.2,2019-09-05,09:20,T,74,6.0NRT,297.1,22.3,D
52.592,19.689,315.3,1.6,1.2,2019-09-05,09:20,T,54,6.0NRT,297,14.8,D
51.004,29.786,320.2,1.1,1.1,2019-09-05,09:20,T,77,6.0NRT,297.7,15.4,D
50.522,27.031,326.5,1,1,2019-09-05,09:20,T,83,6.0NRT,298.8,18.6,D
53.047,25.545,309.4,1,1,2019-09-05,09:20,T,65,6.0NRT,292,8.8,D
54.559,21.622,308.4,1.4,1.2,2019-09-05,09:20,T,63,6.0NRT,293.1,10.9,D
41.446,21.948,318.5,1,1,2019-09-05,09:25,T,66,6.0NRT,302.5,6.6,D
39.966,19.974,327.4,1.1,1,2019-09-05,09:25,T,61,6.0NRT,307.6,15,D
39.964,19.987,328.4,1.1,1,2019-09-05,09:25,T,68,6.0NRT,308.2,14.7,D
39.437,22.431,321.9,1,1,2019-09-05,09:25,T,73,6.0NRT,304.3,5.5,D
39.436,22.442,337.2,1,1,2019-09-05,09:25,T,88,6.0NRT,307.8,24.9,D
39.728,20.204,318.5,1.1,1,2019-09-05,09:25,T,65,6.0NRT,302.8,6.9,D
39.726,20.216,320.8,1.1,1,2019-09-05,09:25,T,67,6.0NRT,304.4,9,D
34.87,25.697,315.6,1.4,1.2,2019-09-05,09:25,T,64,6.0NRT,304.9,18,D
49.997,27.227,323.8,1,1,2019-09-05,09:25,T,60,6.0NRT,294.7,18.6,D
49.812,27.394,318.2,1,1,2019-09-05,09:25,T,51,6.0NRT,301.1,13.1,D
49.662,28.308,311.4,1.1,1,2019-09-05,09:25,T,26,6.0NRT,292.4,7.3,D
49.669,25.255,313.7,1,1,2019-09-05,09:25,T,38,6.0NRT,300.8,6.6,D
49.388,26.713,327.3,1,1,2019-09-05,09:25,T,78,6.0NRT,302.2,21.3,D
38.926,34.659,319.6,3.9,1.8,2019-09-05,09:25,T,68,6.0NRT,301.3,47.6,D
41.448,21.936,319.7,1,1,2019-09-05,09:25,T,71,6.0NRT,302.9,7.8,D
40.381,16.408,320.1,1.6,1.3,2019-09-05,09:25,T,65,6.0NRT,301.7,16.4,D
50.069,20.09,308.5,1.4,1.2,2019-09-05,09:25,T,46,6.0NRT,296.5,7.4,D
48.57,28.695,311.7,1.1,1.1,2019-09-05,09:25,T,28,6.0NRT,294.6,8.5,D
48.567,28.687,330.6,1.1,1.1,2019-09-05,09:25,T,85,6.0NRT,297.5,30.3,D
48.932,26.103,351.9,1,1,2019-09-05,09:25,T,96,6.0NRT,304.3,60.2,D
48.93,26.116,327.3,1,1,2019-09-05,09:25,T,83,6.0NRT,301.9,18.9,D
48.607,21.191,314,1.2,1.1,2019-09-05,09:25,T,55,6.0NRT,300.7,8.6,D
45.821,27.555,332.6,1.1,1.1,2019-09-05,09:25,T,86,6.0NRT,305.1,27.5,D
46.875,17.472,312.8,1.7,1.3,2019-09-05,09:25,T,63,6.0NRT,300.7,12.8,D
45.348,28.051,328.6,1.2,1.1,2019-09-05,09:25,T,78,6.0NRT,301.5,25.1,D
45.345,28.066,313.7,1.2,1.1,2019-09-05,09:25,T,31,6.0NRT,297.4,6,D
45.339,28.048,323.5,1.2,1.1,2019-09-05,09:25,T,74,6.0NRT,302.4,17.8,D
45.614,20.765,315.1,1.2,1.1,2019-09-05,09:25,T,42,6.0NRT,302.9,7.2,D
44.6,20.971,313.8,1.1,1.1,2019-09-05,09:25,T,65,6.0NRT,299.3,7.3,D
44.598,20.985,313.9,1.1,1.1,2019-09-05,09:25,T,62,6.0NRT,299.6,7.6,D
43.911,25.731,314.7,1.1,1,2019-09-05,09:25,T,43,6.0NRT,299,4.5,D
43.902,25.728,315.8,1.1,1,2019-09-05,09:25,T,45,6.0NRT,300.4,5.5,D
44.455,21.09,314.3,1.1,1.1,2019-09-05,09:25,T,65,6.0NRT,299.4,6.2,D
43.444,23.981,329.9,1,1,2019-09-05,09:25,T,82,6.0NRT,304.1,19.1,D
43.128,25.79,313.7,1.1,1,2019-09-05,09:25,T,45,6.0NRT,290.5,7.9,D
43.087,21.73,318.7,1,1,2019-09-05,09:25,T,74,6.0NRT,297.7,11.2,D
53.565,-0.595,306.7,1.1,1.1,2019-09-05,11:00,T,49,6.0NRT,290.1,7.6,D
52.153,10.414,316.5,1.7,1.3,2019-09-05,11:00,T,76,6.0NRT,292.3,27.1,D
52.158,10.391,309.4,1.7,1.3,2019-09-05,11:00,T,68,6.0NRT,291.7,15.5,D
36.934,-5.982,326.9,1.1,1.1,2019-09-05,11:05,T,66,6.0NRT,309.4,11.2,D
43.901,24.513,327,1.3,1.1,2019-09-05,11:05,A,79,6.0NRT,301.6,18.4,D
48.829,27.208,316.2,1,1,2019-09-05,11:05,A,31,6.0NRT,299.6,8.2,D
48.398,28.799,316.7,1,1,2019-09-05,11:05,A,66,6.0NRT,296.4,10.7,D
48.045,28.708,309.6,1,1,2019-09-05,11:05,A,29,6.0NRT,298,4.2,D
46.734,21.809,323.4,1.5,1.2,2019-09-05,11:05,A,77,6.0NRT,302.6,22.2,D
45.168,21.266,318,1.7,1.3,2019-09-05,11:05,A,74,6.0NRT,300.9,13,D
44.818,20.141,326.9,2,1.4,2019-09-05,11:05,A,83,6.0NRT,300.3,46.8,D
44.823,20.165,365,2,1.4,2019-09-05,11:05,A,100,6.0NRT,304.3,248.2,D
44.948,21.349,318.6,1.7,1.3,2019-09-05,11:05,A,51,6.0NRT,302.3,15.1,D
45.7,27.057,317,1,1,2019-09-05,11:05,A,45,6.0NRT,303.3,7.5,D
46.098,32.448,325.3,1.3,1.1,2019-09-05,11:05,A,0,6.0NRT,302.7,17.6,D
43.237,17.748,312.7,3,1.6,2019-09-05,11:05,A,64,6.0NRT,297.4,22.1,D
43.911,24.51,323.8,1.3,1.1,2019-09-05,11:05,A,75,6.0NRT,302.4,14.1,D
39.472,27.008,319.7,1.2,1.1,2019-09-05,11:05,A,63,6.0NRT,304.6,8.6,D
41.237,22.493,324.8,1.8,1.3,2019-09-05,11:05,A,80,6.0NRT,303.5,32,D
42.188,26.193,317.9,1.2,1.1,2019-09-05,11:05,A,35,6.0NRT,302.5,7.1,D
42.096,24.936,322.2,1.3,1.1,2019-09-05,11:05,A,73,6.0NRT,304.2,12.3,D
41.581,22.04,330.2,1.9,1.3,2019-09-05,11:05,A,84,6.0NRT,306.4,37.6,D
41.585,22.034,324.5,1.9,1.3,2019-09-05,11:05,A,78,6.0NRT,305.9,21.7,D
43.12,25.788,324.6,1.2,1.1,2019-09-05,11:05,A,69,6.0NRT,303.6,16.5,D
43.129,25.785,321.2,1.2,1.1,2019-09-05,11:05,A,68,6.0NRT,301.7,12,D
42.38,20.265,313.2,2.3,1.5,2019-09-05,11:05,A,33,6.0NRT,297.4,19.4,D
43.278,24.242,322.2,1.3,1.1,2019-09-05,11:05,A,71,6.0NRT,303.9,14.6,D
42.845,2.607,305.5,1.2,1.1,2019-09-05,11:05,T,44,6.0NRT,293.9,6.1,D
42.748,-8.94,331.6,1.9,1.3,2019-09-05,11:05,T,65,6.0NRT,293.4,76.2,D
42.624,-7.988,349.2,1.7,1.3,2019-09-05,11:05,T,95,6.0NRT,297.9,122.3,D
42.622,-7.967,312.5,1.7,1.3,2019-09-05,11:05,T,65,6.0NRT,296.2,16.6,D
42.017,-8.056,309.8,1.7,1.3,2019-09-05,11:05,T,51,6.0NRT,297,14.6,D
42.019,-8.062,310.1,1.7,1.3,2019-09-05,11:05,T,48,6.0NRT,297.8,14,D
41.961,-8.603,312.6,1.8,1.3,2019-09-05,11:05,T,32,6.0NRT,300.2,14.6,D
41.954,-8.611,316,1.8,1.3,2019-09-05,11:05,T,67,6.0NRT,300.7,23,D
41.944,-8.636,336.1,1.8,1.3,2019-09-05,11:05,T,88,6.0NRT,297.7,76.4,D
41.942,-8.612,336.1,1.8,1.3,2019-09-05,11:05,T,88,6.0NRT,299.9,76.2,D
41.616,-8.53,311.1,1.8,1.3,2019-09-05,11:05,T,40,6.0NRT,299.7,10.6,D
41.607,-8.518,311.6,1.7,1.3,2019-09-05,11:05,T,38,6.0NRT,300.9,9.5,D
41.34,-8.218,316.5,1.7,1.3,2019-09-05,11:05,T,62,6.0NRT,301.5,17.8,D
40.68,-8.464,319.3,1.7,1.3,2019-09-05,11:05,T,69,6.0NRT,301.8,22.6,D
40.679,-8.445,327.3,1.7,1.3,2019-09-05,11:05,T,80,6.0NRT,302,41,D
40.67,-8.453,345.8,1.7,1.3,2019-09-05,11:05,T,93,6.0NRT,302.6,101.5,D
40.651,-8.496,335.5,1.7,1.3,2019-09-05,11:05,T,86,6.0NRT,301.3,63.6,D
40.649,-8.476,326.9,1.7,1.3,2019-09-05,11:05,T,79,6.0NRT,302.3,38.5,D
40.02,-3.846,337.8,1,1,2019-09-05,11:05,T,86,6.0NRT,308.6,28.2,D
36.871,6.941,313.3,3,1.6,2019-09-05,11:05,T,38,6.0NRT,295.8,30.7,D
36.877,6.971,315.6,3,1.6,2019-09-05,11:05,T,49,6.0NRT,296.4,41.3,D
36.503,5.234,320.6,2.4,1.5,2019-09-05,11:05,T,68,6.0NRT,296,48.1,D
37.57,-5.362,326.8,1.1,1,2019-09-05,11:05,T,67,6.0NRT,310.3,9,D
37.243,-5.108,323.8,1.1,1,2019-09-05,11:05,T,60,6.0NRT,309,5.6,D
43.423,23.847,321,1.4,1.2,2019-09-05,11:05,A,61,6.0NRT,302.4,9.8,D
43.079,21.726,317.3,1.8,1.3,2019-09-05,11:05,A,70,6.0NRT,298.5,21.1,D
43.691,23.836,314.4,1.4,1.2,2019-09-05,11:05,A,44,6.0NRT,298.7,5.5,D
50.185,29.327,334.3,1.1,1,2019-09-05,11:10,A,87,6.0NRT,297.7,34.1,D
54.595,28.073,300.3,1.1,1.1,2019-09-05,11:10,A,15,6.0NRT,290.1,3.6,D
54.366,31.181,309.5,1.4,1.2,2019-09-05,11:10,A,68,6.0NRT,295.3,12.1,D
53.955,28.93,302.2,1.2,1.1,2019-09-05,11:10,A,32,6.0NRT,290.5,4.5,D
53.18,23.926,304.2,1,1,2019-09-05,11:10,A,19,6.0NRT,291.5,3,D
53.064,26.003,305.7,1,1,2019-09-05,11:10,A,28,6.0NRT,292.5,4.2,D
52.844,29.979,313.8,1.2,1.1,2019-09-05,11:10,A,72,6.0NRT,297.2,12.7,D
52.846,29.997,309.6,1.2,1.1,2019-09-05,11:10,A,59,6.0NRT,295.5,7.9,D
51.783,27.076,303.2,1,1,2019-09-05,11:10,A,24,6.0NRT,291.2,3.2,D
51.673,27.304,305.6,1,1,2019-09-05,11:10,A,21,6.0NRT,291.2,4.1,D
49.673,18.669,307.5,1.7,1.3,2019-09-05,11:10,A,47,6.0NRT,294.1,10.7,D
49.671,18.652,307.4,1.7,1.3,2019-09-05,11:10,A,43,6.0NRT,291.7,10,D
51.016,28.75,314.3,1.1,1,2019-09-05,11:10,A,48,6.0NRT,299.8,7.6,D
51.018,28.765,318.4,1.1,1,2019-09-05,11:10,A,71,6.0NRT,300,12,D
51.007,28.753,317.6,1.1,1,2019-09-05,11:10,A,61,6.0NRT,298.9,10,D
51.009,28.768,336,1.1,1,2019-09-05,11:10,A,89,6.0NRT,302.4,34.5,D
50.036,27.648,322.1,1,1,2019-09-05,11:10,A,59,6.0NRT,302.3,14.6,D
49.373,24.909,317.9,1,1,2019-09-05,11:10,A,73,6.0NRT,299.3,11.8,D
49.375,24.923,318.9,1,1,2019-09-05,11:10,A,75,6.0NRT,296.2,12.8,D
49.058,26.056,317.6,1,1,2019-09-05,11:10,A,41,6.0NRT,304.4,7.5,D
49.063,26.774,318.1,1,1,2019-09-05,11:10,A,42,6.0NRT,298.4,9.9,D
43.814,5.049,322,1,1,2019-09-05,12:45,A,75,6.0NRT,301.6,13.5,D
36.284,9.084,328.6,1.1,1.1,2019-09-05,12:45,A,76,6.0NRT,305.6,20.2,D
36.278,9.035,328.7,1.1,1.1,2019-09-05,12:45,A,79,6.0NRT,307.1,18,D
36.277,9.022,328.5,1.1,1.1,2019-09-05,12:45,A,72,6.0NRT,308.4,17.3,D
36.288,9.033,344.5,1.1,1.1,2019-09-05,12:45,A,91,6.0NRT,306.8,46.4,D
36.286,9.021,348.6,1.1,1.1,2019-09-05,12:45,A,94,6.0NRT,308.8,55.5,D
36.524,9.469,323.1,1.2,1.1,2019-09-05,12:45,A,71,6.0NRT,307.7,10.2,D
36.522,9.456,328.6,1.2,1.1,2019-09-05,12:45,A,78,6.0NRT,306.3,18.7,D
36.281,6.818,327.5,1,1,2019-09-05,12:45,A,36,6.0NRT,305.8,15.3,D
36.28,6.807,352.8,1,1,2019-09-05,12:45,A,96,6.0NRT,305.6,58.3,D
36.715,9.335,319.8,1.2,1.1,2019-09-05,12:45,A,47,6.0NRT,303.4,8.9,D
36.753,9.249,326.6,1.2,1.1,2019-09-05,12:45,A,77,6.0NRT,304.8,14.6,D
36.554,7.199,322.1,1,1,2019-09-05,12:45,A,71,6.0NRT,301.7,10.9,D
36.571,7.253,322,1,1,2019-09-05,12:45,A,33,6.0NRT,300.1,11.6,D
36.636,7.32,320.5,1,1,2019-09-05,12:45,A,55,6.0NRT,302.8,8.6,D
36.508,5.228,325.3,1,1,2019-09-05,12:45,A,61,6.0NRT,298,16.6,D
36.506,5.217,330.9,1,1,2019-09-05,12:45,A,70,6.0NRT,302.3,22.5,D
36.866,6.986,324.7,1,1,2019-09-05,12:45,A,75,6.0NRT,302,14.1,D
36.865,6.975,326.2,1,1,2019-09-05,12:45,A,79,6.0NRT,303.3,15.1,D
36.752,4.477,311,1.1,1,2019-09-05,12:45,A,29,6.0NRT,289.7,6.6,D
39.538,9.071,322.7,1.2,1.1,2019-09-05,12:45,A,70,6.0NRT,307.1,10.5,D
40.638,-8.513,316.2,4.3,1.9,2019-09-05,12:45,A,66,6.0NRT,299.7,71,D
40.667,-8.472,349,4.3,1.9,2019-09-05,12:45,A,95,6.0NRT,301,449.1,D
40.653,-8.47,310.9,4.3,1.9,2019-09-05,12:45,A,46,6.0NRT,300.4,41.7,D
40.639,-8.518,314.9,4.3,1.9,2019-09-05,12:45,A,64,6.0NRT,299.4,62.5,D
40.669,-8.477,346.7,4.3,1.9,2019-09-05,12:45,A,94,6.0NRT,300.8,410.8,D
43.444,4.902,322.7,1,1,2019-09-05,12:45,A,0,6.0NRT,305.6,12.7,D
43.816,5.061,318.1,1,1,2019-09-05,12:45,A,69,6.0NRT,301.6,9.7,D
41.65,-6.59,317.5,3.1,1.7,2019-09-05,12:45,A,70,6.0NRT,299.5,54.5,D
41.641,-6.626,313.4,3.2,1.7,2019-09-05,12:45,A,62,6.0NRT,299.2,34.8,D
41.649,-6.596,321.1,3.1,1.7,2019-09-05,12:45,A,75,6.0NRT,299.7,72.2,D
41.372,-7.918,328.1,3.8,1.8,2019-09-05,12:45,A,82,6.0NRT,297.6,160.2,D
41.36,-7.964,322.2,3.8,1.8,2019-09-05,12:45,A,76,6.0NRT,298.2,114.8,D
41.378,-7.923,323,3.8,1.8,2019-09-05,12:45,A,78,6.0NRT,296.7,116.9,D
41.365,-7.971,315.9,3.8,1.8,2019-09-05,12:45,A,68,6.0NRT,297.8,69.7,D
41.418,-8.038,329,3.8,1.8,2019-09-05,12:45,A,83,6.0NRT,297.2,171.6,D
41.434,-8.011,309.5,3.8,1.8,2019-09-05,12:45,A,51,6.0NRT,298,39.3,D
41.424,-8.047,326.1,3.8,1.8,2019-09-05,12:45,A,81,6.0NRT,296.7,147.3,D
44.065,3.682,313.4,1,1,2019-09-05,12:45,A,67,6.0NRT,297.9,9.2,D
41.613,-8.516,309.7,4,1.9,2019-09-05,12:45,A,56,6.0NRT,298.7,35.4,D
41.601,-8.56,314,4.1,1.9,2019-09-05,12:45,A,67,6.0NRT,298.2,62.6,D
41.589,-8.558,309,4.1,1.9,2019-09-05,12:45,A,51,6.0NRT,298.9,31.5,D
44.349,4.372,334.7,1,1,2019-09-05,12:45,A,88,6.0NRT,299.3,31.3,D
41.94,-8.592,330.6,4,1.9,2019-09-05,12:45,A,86,6.0NRT,297.8,198.4,D
41.927,-8.64,329.4,4,1.9,2019-09-05,12:45,A,85,6.0NRT,297.4,188.1,D
41.945,-8.597,329,4,1.9,2019-09-05,12:45,A,85,6.0NRT,298.4,184.4,D
41.931,-8.645,328.9,4,1.9,2019-09-05,12:45,A,85,6.0NRT,297.7,183.6,D
42.539,-7.541,361.4,3.3,1.7,2019-09-05,12:45,A,100,6.0NRT,300.6,493.5,D
42.529,-7.579,348.8,3.4,1.7,2019-09-05,12:45,A,95,6.0NRT,297.7,322.4,D
42.554,-7.547,342.8,3.3,1.7,2019-09-05,12:45,A,93,6.0NRT,300.9,254.5,D
42.544,-7.585,332.3,3.4,1.7,2019-09-05,12:45,A,88,6.0NRT,299.7,162.9,D
42.535,-7.546,320.4,3.3,1.7,2019-09-05,12:45,A,80,6.0NRT,299.7,79.5,D
42.55,-7.553,377.3,3.3,1.7,2019-09-05,12:45,A,100,6.0NRT,302.6,792.9,D
42.54,-7.59,339.1,3.4,1.7,2019-09-05,12:45,A,91,6.0NRT,299.6,217.7,D
