latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.577,30.248,333.3,1.1,1,2019-10-19,00:20,A,100,6.0NRT,282,42.3,N
49.575,30.262,332.2,1.1,1,2019-10-19,00:20,A,100,6.0NRT,282.5,40.5,N
49.571,30.254,337.7,1.1,1,2019-10-19,00:20,A,100,6.0NRT,283.3,50.7,N
36.348,-5.273,300.6,1.2,1.1,2019-10-19,02:05,A,31,6.0NRT,289.7,6.6,N
47.977,30.125,304.4,3.7,1.8,2019-10-19,08:10,T,55,6.0NRT,292.8,25.1,D
51.351,34.259,301,2.4,1.5,2019-10-19,08:10,T,44,6.0NRT,287.8,14.4,D
51.356,34.253,305.5,2.4,1.5,2019-10-19,08:10,T,62,6.0NRT,288.3,23.8,D
49.573,30.269,302.6,3.7,1.8,2019-10-19,08:10,T,48,6.0NRT,291.3,22.6,D
49.439,30.417,303.9,3.6,1.8,2019-10-19,08:10,T,32,6.0NRT,291.5,22.3,D
49.438,30.468,317,3.6,1.8,2019-10-19,08:10,T,77,6.0NRT,292.1,83,D
49.446,30.46,329,3.6,1.8,2019-10-19,08:10,T,86,6.0NRT,292.4,167.2,D
48.692,32.027,316.2,2.9,1.6,2019-10-19,08:10,T,76,6.0NRT,293.4,59.8,D
49.454,30.468,310.1,3.6,1.8,2019-10-19,08:10,T,63,6.0NRT,291.4,45.7,D
48.692,32.019,317,2.9,1.6,2019-10-19,08:10,T,77,6.0NRT,293.5,63,D
48.592,30.057,312.9,3.7,1.8,2019-10-19,08:10,T,72,6.0NRT,292.1,67,D
48.602,30.05,310,3.7,1.8,2019-10-19,08:10,T,68,6.0NRT,292.4,52.1,D
49.803,32.298,306.7,2.8,1.6,2019-10-19,09:45,T,61,6.0NRT,295.2,19.4,D
48.09,28.18,305.1,2,1.4,2019-10-19,09:45,T,55,6.0NRT,294.9,11.1,D
47.897,29.051,302.5,2.3,1.5,2019-10-19,09:45,T,40,6.0NRT,290.3,13.7,D
49.279,23.648,300.7,1.2,1.1,2019-10-19,09:45,T,38,6.0NRT,288.4,4.3,D
48.963,25.353,305.7,1.4,1.2,2019-10-19,09:45,T,53,6.0NRT,293.3,6,D
48.07,29.527,303.8,2.4,1.5,2019-10-19,09:45,T,46,6.0NRT,292.7,13.1,D
48.622,27.954,309.3,1.9,1.3,2019-10-19,09:45,T,66,6.0NRT,294.4,18.2,D
49.012,26.285,318.4,1.5,1.2,2019-10-19,09:45,T,78,6.0NRT,294.4,25.7,D
48.231,29.834,304.6,2.4,1.5,2019-10-19,09:45,T,43,6.0NRT,292.7,13.6,D
48.218,30.003,306.4,2.5,1.5,2019-10-19,09:45,T,22,6.0NRT,293,14.4,D
48.225,29.836,308.7,2.4,1.5,2019-10-19,09:45,T,0,6.0NRT,293.2,20.9,D
48.212,30.005,310.5,2.5,1.5,2019-10-19,09:45,T,68,6.0NRT,293.4,25.8,D
48.959,26.814,304.6,1.6,1.3,2019-10-19,09:45,T,53,6.0NRT,292.9,8.3,D
48.251,30.025,306.9,2.5,1.5,2019-10-19,09:45,T,60,6.0NRT,295.4,17,D
