latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.144,-6.844,300.6,3.2,1.7,2019-09-12,01:45,A,23,6.0NRT,284.4,31,N
45.146,9.953,300.9,1.3,1.1,2019-09-12,01:45,A,35,6.0NRT,286.9,8.3,N
43.447,4.903,303.6,1,1,2019-09-12,01:45,A,56,6.0NRT,288.2,7.2,N
41.726,-8.021,309.6,3.8,1.8,2019-09-12,01:45,A,65,6.0NRT,287.5,72.7,N
41.725,-7.968,309.5,3.8,1.8,2019-09-12,01:45,A,63,6.0NRT,286.1,71.9,N
41.718,-8.026,302.1,3.8,1.8,2019-09-12,01:45,A,46,6.0NRT,287,44.7,N
41.716,-7.975,309.7,3.8,1.8,2019-09-12,01:45,A,78,6.0NRT,286.3,78.4,N
45.669,34.18,318.2,3.8,1.8,2019-09-12,07:50,T,68,6.0NRT,300.2,61.3,D
45.653,34.179,319.1,3.8,1.8,2019-09-12,07:50,T,70,6.0NRT,299.9,66.6,D
45.663,34.174,328.7,3.8,1.8,2019-09-12,07:50,T,81,6.0NRT,300.5,143,D
46.315,32.772,321.8,4.6,2,2019-09-12,07:50,T,74,6.0NRT,299.8,117.2,D
46.316,32.764,319,4.6,2,2019-09-12,07:50,T,70,6.0NRT,299.8,93.7,D
56.566,30.2,310.5,1,1,2019-09-12,09:25,T,64,6.0NRT,294.1,7.9,D
54.61,32.626,309.8,1.3,1.1,2019-09-12,09:25,T,69,6.0NRT,292.5,12.3,D
58.627,31.269,305.9,1,1,2019-09-12,09:25,T,62,6.0NRT,290.1,6.9,D
58.129,30.893,306.7,1,1,2019-09-12,09:25,T,48,6.0NRT,288.9,7.1,D
49.608,28.794,320.7,1.2,1.1,2019-09-12,09:30,T,71,6.0NRT,302.7,13.1,D
50.611,17.394,308,1.6,1.3,2019-09-12,09:30,T,63,6.0NRT,293.6,10.6,D
49.846,24.111,329.1,1,1,2019-09-12,09:30,T,85,6.0NRT,292.8,24.2,D
49.844,24.125,310.6,1,1,2019-09-12,09:30,T,38,6.0NRT,294.2,6.3,D
49.761,24.376,307.6,1,1,2019-09-12,09:30,T,57,6.0NRT,292.5,5.1,D
50.339,19.289,307.5,1.3,1.1,2019-09-12,09:30,T,53,6.0NRT,295.8,7.6,D
48.712,28.476,334.6,1.2,1.1,2019-09-12,09:30,T,87,6.0NRT,305.3,38.5,D
49.154,25.713,302.2,1,1,2019-09-12,09:30,T,26,6.0NRT,277.9,6.2,D
49.014,24.523,313.9,1,1,2019-09-12,09:30,T,74,6.0NRT,293.2,9.1,D
48.816,25.261,320.5,1,1,2019-09-12,09:30,T,55,6.0NRT,298.9,13.3,D
47.239,32.865,320.1,2.1,1.4,2019-09-12,09:30,T,65,6.0NRT,305.9,23.6,D
47.24,32.858,319.6,2.1,1.4,2019-09-12,09:30,T,64,6.0NRT,305.7,21.2,D
47.054,31.652,340.3,1.9,1.3,2019-09-12,09:30,T,89,6.0NRT,303.6,84.5,D
47.049,31.675,360.8,1.9,1.3,2019-09-12,09:30,T,100,6.0NRT,304.2,198.8,D
47.044,31.699,317.3,1.9,1.3,2019-09-12,09:30,T,29,6.0NRT,300.5,13.1,D
47.043,31.646,328.8,1.9,1.3,2019-09-12,09:30,T,79,6.0NRT,304.1,42.1,D
47.037,31.67,360.3,1.9,1.3,2019-09-12,09:30,T,100,6.0NRT,303.5,195.2,D
47.032,31.694,323.8,1.9,1.3,2019-09-12,09:30,T,73,6.0NRT,300.7,29.7,D
46.376,34.392,314.9,2.7,1.6,2019-09-12,09:30,T,48,6.0NRT,301.6,26.1,D
47.076,29.627,327.8,1.5,1.2,2019-09-12,09:30,T,80,6.0NRT,308.6,26.9,D
47.073,29.621,320.5,1.5,1.2,2019-09-12,09:30,T,72,6.0NRT,307.8,12.9,D
46.131,32.631,315.5,2.2,1.5,2019-09-12,09:30,T,53,6.0NRT,303.2,16,D
46.133,32.625,317.4,2.2,1.5,2019-09-12,09:30,T,59,6.0NRT,303,21.5,D
45.656,33.453,316.6,2.6,1.5,2019-09-12,09:30,T,61,6.0NRT,303.8,24.2,D
45.713,21.854,329.8,1,1,2019-09-12,09:30,T,86,6.0NRT,299.5,22.2,D
44.005,27.109,324.6,1.3,1.1,2019-09-12,09:30,T,83,6.0NRT,285.8,29.5,D
44.001,27.125,311.1,1.3,1.1,2019-09-12,09:30,T,71,6.0NRT,284.7,11,D
43.995,27.106,348.6,1.3,1.1,2019-09-12,09:30,T,95,6.0NRT,284,83.1,D
43.991,27.122,329.1,1.3,1.1,2019-09-12,09:30,T,86,6.0NRT,284.2,35,D
43.998,27.101,339.4,1.3,1.1,2019-09-12,09:30,T,91,6.0NRT,284.8,57.2,D
43.995,27.117,340.9,1.3,1.1,2019-09-12,09:30,T,92,6.0NRT,285.2,61.3,D
44.451,24.428,318.1,1.1,1,2019-09-12,09:30,T,72,6.0NRT,291,11.4,D
44.444,24.412,325.5,1.1,1,2019-09-12,09:30,T,77,6.0NRT,293.9,19.8,D
44.441,24.425,355.7,1.1,1,2019-09-12,09:30,T,98,6.0NRT,293.9,75.4,D
43.978,26.65,316,1.3,1.1,2019-09-12,09:30,T,69,6.0NRT,286.3,15.3,D
43.975,26.665,312,1.3,1.1,2019-09-12,09:30,T,59,6.0NRT,288,10.7,D
44.135,25.611,329,1.2,1.1,2019-09-12,09:30,T,86,6.0NRT,292.6,30.2,D
44.4,22.99,319.5,1,1,2019-09-12,09:30,T,75,6.0NRT,296.2,12,D
43.928,24.768,333.9,1.1,1,2019-09-12,09:30,T,86,6.0NRT,308.9,25.5,D
43.767,24.823,310.1,1.1,1,2019-09-12,09:30,T,45,6.0NRT,289.1,7.4,D
43.112,27.569,303.1,1.5,1.2,2019-09-12,09:30,T,52,6.0NRT,272.8,11.7,D
43.655,24.284,328.2,1.1,1,2019-09-12,09:30,T,77,6.0NRT,300.7,18.6,D
43.646,24.281,321.1,1.1,1,2019-09-12,09:30,T,48,6.0NRT,302.1,10.1,D
43.769,23.053,317.2,1,1,2019-09-12,09:30,T,73,6.0NRT,293.6,12.1,D
43.7,23.376,311.8,1,1,2019-09-12,09:30,T,53,6.0NRT,276,11.1,D
43.723,22.751,313.4,1,1,2019-09-12,09:30,T,50,6.0NRT,295.5,6,D
43.503,23.729,315.4,1,1,2019-09-12,09:30,T,72,6.0NRT,285.8,10,D
43.461,23.875,317.4,1,1,2019-09-12,09:30,T,74,6.0NRT,297.1,9.3,D
43.396,23.876,337.8,1,1,2019-09-12,09:30,T,90,6.0NRT,296.1,34.6,D
42.589,22.938,336.5,1,1,2019-09-12,09:30,T,85,6.0NRT,300.9,32.3,D
41.568,22.05,341.5,1,1,2019-09-12,09:30,T,91,6.0NRT,310.2,32.7,D
41.566,22.062,326.3,1,1,2019-09-12,09:30,T,81,6.0NRT,308.6,10.6,D
41.433,15.935,342.4,1.5,1.2,2019-09-12,09:30,T,86,6.0NRT,300.6,67.8,D
41.431,15.953,320.1,1.5,1.2,2019-09-12,09:30,T,0,6.0NRT,298.6,15,D
41.357,13.322,325.6,2.1,1.4,2019-09-12,09:30,T,78,6.0NRT,299.4,51.4,D
41.355,13.345,339.6,2.1,1.4,2019-09-12,09:30,T,89,6.0NRT,300.7,104.2,D
40.81,16.261,322.2,1.4,1.2,2019-09-12,09:30,T,74,6.0NRT,301.6,17.4,D
40.598,16.288,318,1.4,1.2,2019-09-12,09:30,T,63,6.0NRT,299.9,13.7,D
39.689,20.253,325.9,1,1,2019-09-12,09:30,T,70,6.0NRT,297.4,18.5,D
36.855,29.71,309.5,2.8,1.6,2019-09-12,09:30,T,15,6.0NRT,291.6,21.6,D
37.779,13.409,315.9,1.9,1.3,2019-09-12,09:30,T,49,6.0NRT,300,12.5,D
37.634,13.96,321.2,1.7,1.3,2019-09-12,09:30,T,66,6.0NRT,301.1,17.5,D
37.638,13.953,320.6,1.7,1.3,2019-09-12,09:30,T,68,6.0NRT,301.9,17.8,D
37.138,13.944,323.6,1.7,1.3,2019-09-12,09:30,T,77,6.0NRT,302,19.6,D
54.516,21.634,304.3,1.2,1.1,2019-09-12,09:30,T,56,6.0NRT,286.5,8.5,D
53.299,29.975,309.6,1.1,1.1,2019-09-12,09:30,T,64,6.0NRT,294.9,8.3,D
53.296,29.992,316.4,1.1,1.1,2019-09-12,09:30,T,74,6.0NRT,295.7,15,D
52.167,34.2,307.9,1.8,1.3,2019-09-12,09:30,T,54,6.0NRT,284.5,10.3,D
52.254,33.325,335.1,1.6,1.2,2019-09-12,09:30,T,88,6.0NRT,293,65.9,D
52.249,33.347,336.8,1.6,1.2,2019-09-12,09:30,T,89,6.0NRT,294.6,70.6,D
