latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-9.62902,148.61049,335,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,300.6,14.1,D
-9.62956,148.60699,355.5,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,305.1,14.1,D
-9.63009,148.60349,348.8,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,302.4,6.6,D
-9.62624,148.60648,335.2,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,297.6,4.8,D
-9.62677,148.60298,349.4,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,306.1,30.7,D
-9.61171,148.67957,338.9,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,300.4,5.2,D
-9.60839,148.67905,338.5,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,299.4,5.6,D
-9.29082,150.30211,335,0.41,0.37,2019-09-05,03:36,N,low,1.0NRT,307.3,3.2,D
-9.29142,150.29832,340.1,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,310,3.2,D
-9.55758,148.58876,347.6,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,305.9,10.7,D
-9.28798,150.29781,347.4,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,306.4,6.6,D
-9.55372,148.59175,335.4,0.38,0.36,2019-09-05,03:36,N,low,1.0NRT,308,5,D
-9.44639,149.09947,336.4,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,298.8,16.2,D
-9.44693,149.09595,346.3,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,304.2,16.2,D
-9.44306,149.09895,344.8,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,302.8,7.3,D
-9.4436,149.09541,346.7,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,303.2,7.3,D
-9.43918,149.10197,346.6,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,300.6,19.6,D
-9.43972,149.09843,332.7,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,299.3,7.3,D
-9.51856,148.56036,345.1,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,301,5,D
-9.50819,148.58383,329.4,0.38,0.36,2019-09-05,03:36,N,low,1.0NRT,304.2,3,D
-9.50872,148.58034,340.6,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,301.7,3,D
-9.50795,148.5408,329.2,0.38,0.36,2019-09-05,03:36,N,low,1.0NRT,300.1,3,D
-9.50516,148.53679,337.9,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,299.9,3,D
-9.50622,148.5298,344.7,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,301.2,6.5,D
-9.23845,150.23952,333.4,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,298.5,1.3,D
-9.23041,150.24596,346.6,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,304.6,6.5,D
-9.23534,150.17,344,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,305.5,7.5,D
-9.23651,150.16258,347.8,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,303.9,8.3,D
-9.22957,150.18439,336.2,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,304,5.9,D
-9.21444,150.23575,346.6,0.41,0.37,2019-09-05,03:36,N,nominal,1.0NRT,309,10.5,D
-9.43087,148.71176,339.5,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,300.5,7.8,D
-9.33763,149.16888,329.7,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,301.3,1.9,D
-9.31916,149.13333,327.6,0.39,0.36,2019-09-05,03:36,N,low,1.0NRT,298.5,2.8,D
-9.10613,149.28146,339.9,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,297.1,3.1,D
-9.19906,148.63847,328.7,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,297.6,1.3,D
-9.1096,149.06725,329.6,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,301.2,2,D
-9.18114,148.59987,336.9,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,302.1,11.5,D
-9.10626,149.06673,338.2,0.39,0.36,2019-09-05,03:36,N,nominal,1.0NRT,303.7,2,D
-9.22448,148.27019,332.8,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,296.8,5.7,D
-9.17053,148.58032,338.1,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,300.1,3.6,D
-9.21612,148.25819,334.4,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,297,4.4,D
-9.14995,148.55923,347.6,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,301.3,7.4,D
-9.14663,148.55873,342.8,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,308.5,44.5,D
-9.14716,148.55522,354.8,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,299.2,59.6,D
-9.14438,148.55121,345.4,0.38,0.36,2019-09-05,03:36,N,nominal,1.0NRT,296.9,59.6,D
