latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
61.181,2.189,307.2,3.2,1.7,2019-09-16,01:15,A,52,6.0NRT,278.6,64.2,N
41.307,13.803,300.4,1.2,1.1,2019-09-16,01:20,A,27,6.0NRT,285.3,6.7,N
48.28,14.338,323.6,1,1,2019-09-16,01:20,A,100,6.0NRT,288.5,24.4,N
43.062,-8.887,300.7,1.3,1.1,2019-09-16,03:00,A,32,6.0NRT,286.2,9.1,N
48.137,33.346,317.3,1.1,1.1,2019-09-16,09:05,T,65,6.0NRT,300.7,9.2,D
48.134,33.361,318.5,1.1,1.1,2019-09-16,09:05,T,67,6.0NRT,301.8,10.7,D
48.468,31.141,322.2,1,1,2019-09-16,09:05,T,76,6.0NRT,300.8,13.2,D
48.465,31.154,320.2,1,1,2019-09-16,09:05,T,73,6.0NRT,298.9,11.2,D
48.287,30.925,322.1,1,1,2019-09-16,09:05,T,74,6.0NRT,303.5,12.4,D
48.457,28.875,310.7,1,1,2019-09-16,09:05,T,50,6.0NRT,296.3,6.4,D
48.688,26.998,306.1,1.1,1.1,2019-09-16,09:05,T,16,6.0NRT,289.9,4.7,D
48.067,31.371,335.5,1,1,2019-09-16,09:05,T,86,6.0NRT,304.1,27.7,D
48.065,31.385,321.5,1,1,2019-09-16,09:05,T,71,6.0NRT,304.8,9.7,D
48.054,31.338,317,1,1,2019-09-16,09:05,T,61,6.0NRT,303.7,6.1,D
48.018,31.334,321.5,1,1,2019-09-16,09:05,T,71,6.0NRT,305.1,9.7,D
48.623,26.771,308.2,1.1,1.1,2019-09-16,09:05,T,48,6.0NRT,291.1,5.7,D
49.152,29.729,309,1,1,2019-09-16,09:05,T,44,6.0NRT,289,5.6,D
49.756,24.371,310,1.5,1.2,2019-09-16,09:05,T,65,6.0NRT,293.9,12.6,D
48.26,34.73,315.2,1.3,1.1,2019-09-16,09:05,T,61,6.0NRT,300.1,9.6,D
49.351,25.818,311.5,1.3,1.1,2019-09-16,09:05,T,58,6.0NRT,295.2,8.4,D
43.711,23.972,347.9,1.3,1.1,2019-09-16,09:05,T,94,6.0NRT,306.9,68.1,D
43.691,23.398,325.1,1.4,1.2,2019-09-16,09:05,T,76,6.0NRT,308.2,16.8,D
53.806,31.992,303.2,1,1,2019-09-16,09:05,T,48,6.0NRT,280.1,6.9,D
53.143,32.38,301.6,1,1,2019-09-16,09:05,T,48,6.0NRT,287.9,5.2,D
52.548,33.839,307.8,1,1,2019-09-16,09:05,T,11,6.0NRT,293.3,8.3,D
52.463,33.558,304,1,1,2019-09-16,09:05,T,45,6.0NRT,289.6,6.2,D
52.486,32.53,305,1,1,2019-09-16,09:05,T,60,6.0NRT,287.6,7.6,D
52.91,28.06,302,1.2,1.1,2019-09-16,09:05,T,40,6.0NRT,284,5.6,D
51.703,32.696,311.1,1,1,2019-09-16,09:05,T,70,6.0NRT,297.5,10.1,D
51.903,26.555,305.2,1.3,1.1,2019-09-16,09:05,T,61,6.0NRT,290.4,7.3,D
51.902,26.574,305.8,1.3,1.1,2019-09-16,09:05,T,62,6.0NRT,291,7.4,D
51.578,27.95,305.6,1.1,1.1,2019-09-16,09:05,T,59,6.0NRT,293.4,7.1,D
50.173,34.868,311.9,1.2,1.1,2019-09-16,09:05,T,67,6.0NRT,298.1,7.1,D
51.186,27.537,304,1.1,1.1,2019-09-16,09:05,T,58,6.0NRT,289.9,5.6,D
51.066,26.311,300.1,1.3,1.1,2019-09-16,09:05,T,21,6.0NRT,280.8,6.6,D
49.814,34.771,328.5,1.2,1.1,2019-09-16,09:05,T,84,6.0NRT,294.3,32.1,D
50.185,30.861,316.4,1,1,2019-09-16,09:05,T,73,6.0NRT,286.4,12.6,D
50.053,31.183,310.3,1,1,2019-09-16,09:05,T,58,6.0NRT,295.8,6.5,D
49.856,32.203,314.7,1,1,2019-09-16,09:05,T,70,6.0NRT,298.5,8.1,D
49.854,32.217,311.2,1,1,2019-09-16,09:05,T,48,6.0NRT,296.9,5,D
49.074,33.466,317.7,1.1,1.1,2019-09-16,09:05,T,64,6.0NRT,294.3,12.3,D
49,33.772,316.2,1.1,1.1,2019-09-16,09:05,T,61,6.0NRT,299.7,9.1,D
49.016,33.201,337.4,1.1,1,2019-09-16,09:05,T,89,6.0NRT,292.5,42,D
49.014,33.216,311.5,1.1,1,2019-09-16,09:05,T,65,6.0NRT,292.2,8.7,D
49.46,29.848,314,1,1,2019-09-16,09:05,T,66,6.0NRT,295.2,6.1,D
49.326,30.513,310,1,1,2019-09-16,09:05,T,55,6.0NRT,291.8,6.7,D
48.767,33.859,317.1,1.2,1.1,2019-09-16,09:05,T,70,6.0NRT,300.5,11.1,D
49.299,30.13,309.4,1,1,2019-09-16,09:05,T,59,6.0NRT,291.5,7.1,D
49.375,29.458,318.7,1,1,2019-09-16,09:05,T,77,6.0NRT,297.4,11.9,D
49.154,29.716,311.8,1,1,2019-09-16,09:05,T,57,6.0NRT,294.1,7.6,D
48.413,34.193,312.3,1.2,1.1,2019-09-16,09:05,T,52,6.0NRT,300.3,5.3,D
43.851,25.686,325.2,1.1,1,2019-09-16,09:05,T,54,6.0NRT,300.2,13.6,D
44.155,22.762,335.3,1.5,1.2,2019-09-16,09:05,T,81,6.0NRT,307.7,43.8,D
44.154,22.781,326.9,1.5,1.2,2019-09-16,09:05,T,50,6.0NRT,303.8,25.3,D
43.974,24.54,342.1,1.2,1.1,2019-09-16,09:05,T,90,6.0NRT,308.7,47.2,D
43.853,25.588,329.2,1.1,1.1,2019-09-16,09:05,T,79,6.0NRT,305.8,19.5,D
43.845,25.657,349.1,1.1,1,2019-09-16,09:05,T,94,6.0NRT,309.8,56.3,D
43.843,25.67,376.1,1.1,1,2019-09-16,09:05,T,100,6.0NRT,312.7,146.4,D
43.841,25.684,327.1,1.1,1,2019-09-16,09:05,T,67,6.0NRT,306.6,15.8,D
43.601,27.521,342.1,1,1,2019-09-16,09:05,T,90,6.0NRT,306.3,36,D
43.599,27.533,359.6,1,1,2019-09-16,09:05,T,99,6.0NRT,306.1,74.5,D
44.163,22.757,338.9,1.5,1.2,2019-09-16,09:05,T,84,6.0NRT,307.8,52.9,D
44.162,22.776,335.4,1.5,1.2,2019-09-16,09:05,T,64,6.0NRT,305.4,45.4,D
43.974,24.534,337.6,1.2,1.1,2019-09-16,09:05,T,87,6.0NRT,309.5,37.5,D
43.972,24.549,323,1.2,1.1,2019-09-16,09:05,T,63,6.0NRT,306.5,12.8,D
43.838,25.663,341.2,1.1,1,2019-09-16,09:05,T,89,6.0NRT,309.4,38.4,D
43.591,27.525,346.6,1,1,2019-09-16,09:05,T,93,6.0NRT,305.4,45.2,D
43.589,27.537,323.5,1,1,2019-09-16,09:05,T,71,6.0NRT,304.3,10.4,D
44.151,22.774,323.4,1.5,1.2,2019-09-16,09:05,T,63,6.0NRT,305.9,20.1,D
43.983,24.27,318.9,1.3,1.1,2019-09-16,09:05,T,63,6.0NRT,305.2,8.1,D
44.072,23.339,321.2,1.4,1.2,2019-09-16,09:05,T,70,6.0NRT,305.7,14.6,D
44.071,23.356,317.3,1.4,1.2,2019-09-16,09:05,T,54,6.0NRT,305.3,8.4,D
44.041,23.437,317.7,1.4,1.2,2019-09-16,09:05,T,62,6.0NRT,305.6,9.7,D
43.769,25.605,335.3,1.1,1.1,2019-09-16,09:05,T,85,6.0NRT,307.6,28.4,D
43.767,25.619,322.8,1.1,1,2019-09-16,09:05,T,69,6.0NRT,306.2,9.9,D
44.001,23.413,320.6,1.4,1.2,2019-09-16,09:05,T,63,6.0NRT,307.2,13,D
43.798,24.914,334.7,1.2,1.1,2019-09-16,09:05,T,84,6.0NRT,306.8,30.7,D
43.797,24.928,323.4,1.2,1.1,2019-09-16,09:05,T,70,6.0NRT,306.3,13,D
43.777,25.012,321.9,1.2,1.1,2019-09-16,09:05,T,68,6.0NRT,306.5,11.9,D
43.793,24.703,316.2,1.2,1.1,2019-09-16,09:05,T,37,6.0NRT,304.2,6.6,D
43.738,25.178,341.3,1.1,1.1,2019-09-16,09:05,T,0,6.0NRT,304.4,44.1,D
43.909,23.526,325.5,1.3,1.2,2019-09-16,09:05,T,72,6.0NRT,304.8,17.8,D
43.908,23.543,321.3,1.3,1.1,2019-09-16,09:05,T,56,6.0NRT,307.2,11,D
43.728,25.176,328.6,1.1,1.1,2019-09-16,09:05,T,68,6.0NRT,303.7,20.8,D
43.719,25.174,331.9,1.1,1.1,2019-09-16,09:05,T,77,6.0NRT,306.3,26,D
47.995,31.298,325.8,1,1,2019-09-16,09:05,T,77,6.0NRT,306.7,13.9,D
43.717,25.188,318.5,1.1,1.1,2019-09-16,09:05,T,29,6.0NRT,305.3,9.5,D
43.901,23.535,328.9,1.3,1.1,2019-09-16,09:05,T,0,6.0NRT,307.6,25.3,D
43.918,22.959,316.5,1.4,1.2,2019-09-16,09:05,T,63,6.0NRT,305.2,8.4,D
41.141,21.337,335.2,1.6,1.3,2019-09-16,09:05,T,87,6.0NRT,306.1,54.2,D
41.158,21.281,314.9,1.6,1.3,2019-09-16,09:05,T,56,6.0NRT,302.8,11,D
41.539,21.332,315,1.6,1.3,2019-09-16,09:05,T,43,6.0NRT,301.4,16.3,D
41.441,26.931,328,1,1,2019-09-16,09:05,T,78,6.0NRT,306.9,14.8,D
41.453,26.909,323.9,1,1,2019-09-16,09:05,T,74,6.0NRT,305.3,11.2,D
42.713,24.174,317.4,1.2,1.1,2019-09-16,09:05,T,59,6.0NRT,303.2,12.7,D
43.287,24.839,318.8,1.2,1.1,2019-09-16,09:05,T,63,6.0NRT,304.1,8.1,D
43.374,24.448,321.7,1.2,1.1,2019-09-16,09:05,T,70,6.0NRT,308.3,11.9,D
