latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
52.155,10.4,302.3,1,1,2019-09-14,01:30,A,48,6.0NRT,281.6,8.9,N
51.174,3.812,307.5,1.6,1.2,2019-09-14,01:30,A,71,6.0NRT,285.6,21.5,N
48.277,14.334,303.3,1.2,1.1,2019-09-14,01:30,A,54,6.0NRT,287.4,9.8,N
48.274,14.35,300.6,1.2,1.1,2019-09-14,01:30,A,30,6.0NRT,286.7,7.8,N
45.147,9.938,302.1,1,1,2019-09-14,01:30,A,47,6.0NRT,288.1,6.6,N
45.145,9.951,308.5,1,1,2019-09-14,01:30,A,75,6.0NRT,288.7,10.6,N
43.446,4.896,300.8,1.1,1.1,2019-09-14,01:30,A,34,6.0NRT,288.3,6.5,N
51.486,6.707,303.6,1.2,1.1,2019-09-14,01:30,A,48,6.0NRT,284,10.4,N
51.484,6.725,302.1,1.2,1.1,2019-09-14,01:30,A,46,6.0NRT,284.1,9.3,N
40.133,-8.355,319.3,2.5,1.5,2019-09-14,03:10,A,98,6.0NRT,291.9,67.4,N
40.126,-8.387,320.1,2.5,1.5,2019-09-14,03:10,A,100,6.0NRT,290.7,66.6,N
40.12,-8.359,315.6,2.5,1.5,2019-09-14,03:10,A,92,6.0NRT,290.7,52.1,N
40.14,-8.359,305.1,2.5,1.5,2019-09-14,03:10,A,63,6.0NRT,290.2,25.2,N
40.133,-8.392,312.2,2.5,1.5,2019-09-14,03:10,A,84,6.0NRT,289.9,42.2,N
40.127,-8.364,327.4,2.5,1.5,2019-09-14,03:10,A,100,6.0NRT,292.8,98.8,N
39.777,-8.112,344.7,2.6,1.6,2019-09-14,03:10,A,100,6.0NRT,287.5,218.6,N
39.77,-8.083,331.7,2.6,1.6,2019-09-14,03:10,A,100,6.0NRT,287.1,134.2,N
39.771,-8.119,337.8,2.6,1.6,2019-09-14,03:10,A,100,6.0NRT,287.5,168.7,N
39.764,-8.089,339.6,2.6,1.6,2019-09-14,03:10,A,100,6.0NRT,288.3,182.1,N
