latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
38.629,26.38,308,3,1.7,2019-09-04,00:55,A,73,6.0NRT,291.7,42.4,N
48.611,21.175,309.6,1,1,2019-09-04,00:55,A,78,6.0NRT,281.6,13.2,N
48.275,14.341,317.6,1.3,1.1,2019-09-04,00:55,A,95,6.0NRT,284.4,27,N
45.146,9.95,300.6,1.9,1.4,2019-09-04,00:55,A,30,6.0NRT,288.3,13.9,N
48.609,21.189,322.6,1,1,2019-09-04,00:55,A,100,6.0NRT,283.6,25.2,N
41.447,21.941,320.8,1.4,1.2,2019-09-04,00:55,A,100,6.0NRT,287.9,33.5,N
41.443,21.957,308.5,1.4,1.2,2019-09-04,00:55,A,75,6.0NRT,287.9,16.5,N
42.958,-9.086,310.3,1,1,2019-09-04,02:35,A,80,6.0NRT,285.9,12.7,N
43.631,24.17,319.5,2.7,1.6,2019-09-04,08:40,T,74,6.0NRT,297.2,37.7,D
43.629,24.204,322,2.7,1.6,2019-09-04,08:40,T,77,6.0NRT,297.4,45,D
43.626,24.197,324.7,2.7,1.6,2019-09-04,08:40,T,79,6.0NRT,297.7,57.3,D
41.413,26.934,328.3,1.8,1.3,2019-09-04,08:40,T,81,6.0NRT,303.7,35.7,D
41.411,26.955,322.9,1.8,1.3,2019-09-04,08:40,T,75,6.0NRT,305.1,21.3,D
40.405,34.142,326,1,1,2019-09-04,08:40,T,74,6.0NRT,306.9,11.7,D
40.761,30.543,322.6,1.1,1.1,2019-09-04,08:40,T,77,6.0NRT,296.4,17.5,D
40.403,34.154,321.1,1,1,2019-09-04,08:40,T,65,6.0NRT,306.5,6.4,D
49.48,28.187,303.1,1.9,1.3,2019-09-04,08:40,T,29,6.0NRT,288.5,8,D
48.044,34.647,316.3,1,1,2019-09-04,08:40,T,36,6.0NRT,300.4,4.8,D
48.035,34.645,328.1,1,1,2019-09-04,08:40,T,77,6.0NRT,301,17.5,D
47.823,32.673,321.1,1.1,1.1,2019-09-04,08:40,T,75,6.0NRT,283.7,18.1,D
47.814,32.67,320,1.1,1.1,2019-09-04,08:40,T,73,6.0NRT,284.4,16.5,D
45.534,33.627,349.3,1,1,2019-09-04,08:40,T,93,6.0NRT,310.7,46.4,D
45.532,33.64,340.4,1,1,2019-09-04,08:40,T,86,6.0NRT,309.7,28.6,D
51.904,18.143,314.4,1.3,1.1,2019-09-04,10:15,T,64,6.0NRT,298.3,11.1,D
53.443,18.22,304.5,1.2,1.1,2019-09-04,10:15,T,0,6.0NRT,288.4,6.2,D
52.652,14.168,312.5,1,1,2019-09-04,10:15,T,30,6.0NRT,296.9,5.5,D
36.248,6.624,318.6,1,1,2019-09-04,10:20,T,59,6.0NRT,304,6.7,D
36.365,3.854,323.3,1.2,1.1,2019-09-04,10:20,T,60,6.0NRT,307.7,8.1,D
36.808,7.09,312.2,1,1,2019-09-04,10:20,T,51,6.0NRT,297.7,6.8,D
36.463,9.179,321.9,1.1,1,2019-09-04,10:20,T,73,6.0NRT,304.1,10.4,D
36.758,6.93,326.2,1,1,2019-09-04,10:20,T,80,6.0NRT,302.7,15.5,D
36.749,6.928,348.3,1,1,2019-09-04,10:20,T,94,6.0NRT,302.9,50.1,D
36.747,6.939,333.2,1,1,2019-09-04,10:20,T,85,6.0NRT,301.6,23.8,D
36.602,4.26,319.6,1.2,1.1,2019-09-04,10:20,T,58,6.0NRT,300.9,14.8,D
36.6,4.273,334.5,1.2,1.1,2019-09-04,10:20,T,83,6.0NRT,302.8,37.4,D
37.765,31.751,346.5,2.8,1.6,2019-09-04,10:20,A,93,6.0NRT,304.3,193.6,D
38.916,32.057,321.2,2.5,1.5,2019-09-04,10:20,A,51,6.0NRT,301,30.2,D
38.91,32.055,325,2.5,1.5,2019-09-04,10:20,A,70,6.0NRT,302.6,44.1,D
51.949,14.649,315.9,1,1,2019-09-04,10:20,T,66,6.0NRT,297.9,9,D
51.687,15.972,313.9,1.1,1,2019-09-04,10:20,T,45,6.0NRT,300.9,6.1,D
51.684,15.988,314.5,1.1,1,2019-09-04,10:20,T,59,6.0NRT,301,7,D
51.72,14.618,313.8,1,1,2019-09-04,10:20,T,60,6.0NRT,301.8,6.3,D
51.717,14.632,320.9,1,1,2019-09-04,10:20,T,76,6.0NRT,302.4,12.5,D
51.661,14.634,315.3,1,1,2019-09-04,10:20,T,24,6.0NRT,300.4,7.1,D
51.219,11.57,318.9,1,1,2019-09-04,10:20,T,71,6.0NRT,304,9.1,D
51.488,6.71,311.5,1.4,1.2,2019-09-04,10:20,T,0,6.0NRT,293.6,10.9,D
50.963,11.27,314.9,1,1,2019-09-04,10:20,T,68,6.0NRT,300.8,7.3,D
48.879,12.519,312.9,1,1,2019-09-04,10:20,T,67,6.0NRT,299.7,5.9,D
49.356,6.753,317.2,1.3,1.1,2019-09-04,10:20,T,62,6.0NRT,300.5,14,D
48.274,14.333,320.8,1.1,1,2019-09-04,10:20,T,74,6.0NRT,305.3,15.5,D
48.271,14.347,316.5,1.1,1,2019-09-04,10:20,T,53,6.0NRT,302.6,10.9,D
48.546,12.561,313.1,1,1,2019-09-04,10:20,T,64,6.0NRT,299.6,7,D
48.544,12.574,314.5,1,1,2019-09-04,10:20,T,67,6.0NRT,296,8.5,D
48.228,13.041,307.5,1,1,2019-09-04,10:20,T,50,6.0NRT,296.9,6.2,D
48.139,11.7,306.3,1,1,2019-09-04,10:20,T,44,6.0NRT,294.8,2.1,D
46.053,20.032,317.1,2.2,1.4,2019-09-04,10:20,T,72,6.0NRT,300.4,29,D
46.047,20.059,315.4,2.2,1.4,2019-09-04,10:20,T,64,6.0NRT,298.9,23.9,D
46.884,15.28,314,1.2,1.1,2019-09-04,10:20,T,74,6.0NRT,294.7,14.9,D
46.858,9.517,310.7,1,1,2019-09-04,10:20,T,57,6.0NRT,299.2,7.2,D
43.641,24.161,315,4.3,1.9,2019-09-04,10:20,T,39,6.0NRT,296.3,44.8,D
43.627,24.211,333.1,4.3,1.9,2019-09-04,10:20,T,87,6.0NRT,296.9,208.8,D
43.625,24.204,340.1,4.3,1.9,2019-09-04,10:20,T,91,6.0NRT,297.2,298.9,D
45.982,12.621,318.2,1.1,1,2019-09-04,10:20,T,71,6.0NRT,302.4,8.6,D
45.915,11.952,307,1,1,2019-09-04,10:20,T,40,6.0NRT,296.9,5,D
45.557,13.749,310.6,1.1,1.1,2019-09-04,10:20,T,45,6.0NRT,298.8,5.3,D
45.671,11.963,319.1,1,1,2019-09-04,10:20,T,76,6.0NRT,302.2,10.2,D
45.714,11.398,321.5,1,1,2019-09-04,10:20,T,79,6.0NRT,298.7,13.1,D
45.535,12.117,311.6,1,1,2019-09-04,10:20,T,65,6.0NRT,299.8,5.2,D
45.396,11.937,319.9,1,1,2019-09-04,10:20,T,71,6.0NRT,303.1,9,D
45.528,9.583,313.6,1,1,2019-09-04,10:20,T,54,6.0NRT,299.3,5.7,D
44.535,11.271,317.7,1,1,2019-09-04,10:20,T,55,6.0NRT,303.9,5.8,D
41.528,22.676,313.1,4.2,1.9,2019-09-04,10:20,T,55,6.0NRT,297,50.7,D
41.525,22.668,316.5,4.2,1.9,2019-09-04,10:20,T,72,6.0NRT,296.8,66.7,D
41.75,19.678,314.4,2.8,1.6,2019-09-04,10:20,T,68,6.0NRT,293.6,41.9,D
43.446,4.896,325.5,1.3,1.1,2019-09-04,10:20,T,59,6.0NRT,306.6,21.5,D
41.488,15.522,316.3,1.7,1.3,2019-09-04,10:20,T,72,6.0NRT,293.1,17.8,D
36.934,9.588,320.3,1.1,1,2019-09-04,10:20,T,72,6.0NRT,302.8,10,D
36.847,9.438,317.5,1.1,1,2019-09-04,10:20,T,30,6.0NRT,301.2,5.8,D
36.839,9.424,318.2,1.1,1,2019-09-04,10:20,T,66,6.0NRT,302.4,6.7,D
36.837,9.436,320.9,1.1,1,2019-09-04,10:20,T,73,6.0NRT,301.8,9.4,D
36.807,9.169,319.4,1,1,2019-09-04,10:20,T,68,6.0NRT,301.3,8.2,D
50.185,28.562,304.6,1.8,1.3,2019-09-04,10:25,A,49,6.0NRT,289.4,11.1,D
48.033,34.655,327.4,1.1,1.1,2019-09-04,10:25,A,79,6.0NRT,301,18.8,D
47.944,34.876,325.5,1.1,1.1,2019-09-04,10:25,A,75,6.0NRT,303.7,13.9,D
46.243,34.797,327.3,1.2,1.1,2019-09-04,10:25,A,80,6.0NRT,308.9,11.2,D
41.295,27.141,318.7,4.1,1.9,2019-09-04,10:25,A,70,6.0NRT,301,55,D
41.299,27.136,319.4,4.1,1.9,2019-09-04,10:25,A,71,6.0NRT,301.2,60.7,D
48.03,34.64,332.5,1.1,1.1,2019-09-04,10:25,A,84,6.0NRT,301.9,26.7,D
43.933,24.339,350.6,2.4,1.5,2019-09-04,12:00,A,95,6.0NRT,304.3,180,D
45.715,11.38,326.9,1.1,1,2019-09-04,12:00,A,81,6.0NRT,300.4,21.8,D
45.717,11.394,330.6,1.1,1,2019-09-04,12:00,A,84,6.0NRT,302,26.7,D
45.708,11.398,331.5,1.1,1,2019-09-04,12:00,A,85,6.0NRT,300.6,27.4,D
45.685,11.435,318,1.1,1,2019-09-04,12:00,A,71,6.0NRT,301.2,10.7,D
45.693,11.742,316.9,1.1,1,2019-09-04,12:00,A,67,6.0NRT,301.6,8.2,D
45.529,12.108,313,1.1,1,2019-09-04,12:00,A,42,6.0NRT,301.9,5,D
45.256,11.058,315.1,1.1,1.1,2019-09-04,12:00,A,56,6.0NRT,300.9,7.6,D
45.554,13.746,312.8,1,1,2019-09-04,12:00,A,33,6.0NRT,301.4,4.5,D
46.129,20.535,317.5,1.6,1.2,2019-09-04,12:00,A,68,6.0NRT,304.7,12,D
44.535,11.27,320.4,1.2,1.1,2019-09-04,12:00,A,40,6.0NRT,306.3,9.6,D
42.88,13.837,309.2,1,1,2019-09-04,12:00,A,30,6.0NRT,295.3,3.2,D
43.772,23.457,361.2,2.1,1.4,2019-09-04,12:00,A,100,6.0NRT,305.8,234.2,D
43.774,23.484,333.8,2.1,1.4,2019-09-04,12:00,A,85,6.0NRT,300.7,69,D
41.688,15.515,326.4,1,1,2019-09-04,12:00,A,80,6.0NRT,301,14.7,D
41.69,15.527,329.6,1,1,2019-09-04,12:00,A,83,6.0NRT,301.4,19.3,D
41.279,15.493,317.6,1,1,2019-09-04,12:00,A,64,6.0NRT,300.2,6.8,D
36.39,6.794,324.5,3.1,1.7,2019-09-04,12:00,A,76,6.0NRT,301.1,76.9,D
36.397,6.825,337.5,3.1,1.7,2019-09-04,12:00,A,88,6.0NRT,301.2,166.7,D
36.391,6.801,333.5,3.1,1.7,2019-09-04,12:00,A,85,6.0NRT,301.6,132.1,D
36.398,6.831,330.6,3.1,1.7,2019-09-04,12:00,A,82,6.0NRT,300.9,110.7,D
36.324,7.246,320.5,2.9,1.6,2019-09-04,12:00,A,70,6.0NRT,300.9,51.1,D
52.784,9.853,310.7,1,1,2019-09-04,12:05,A,45,6.0NRT,292.5,6.8,D
48.274,14.333,326.5,1,1,2019-09-04,12:05,A,70,6.0NRT,305.9,18.3,D
48.263,12.627,309.7,1,1,2019-09-04,12:05,A,47,6.0NRT,298,5.5,D
