latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
56.63431,161.31818,351.7,0.55,0.43,2019-10-05,01:06,N,nominal,1.0NRT,300.7,28.7,D
56.63198,161.30815,345.8,0.55,0.43,2019-10-05,01:06,N,nominal,1.0NRT,303.9,28.7,D
56.63105,161.30951,348.8,0.55,0.43,2019-10-05,01:06,N,nominal,1.0NRT,306.7,43.6,D
56.63742,161.31813,347.6,0.55,0.43,2019-10-05,01:06,N,nominal,1.0NRT,288,37.1,D
67.80342,72.52213,313,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,269,2,N
67.79771,72.52705,306.4,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,268.2,2,N
67.79195,72.53203,296.6,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,267.2,1.8,N
67.80458,72.53091,302.8,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,268.6,1.1,N
67.79892,72.53589,298.7,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,267.6,1.1,N
67.80244,72.51385,313.2,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,269.8,1.8,N
67.79682,72.5188,302.5,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,266.8,1.8,N
67.79107,72.52386,297.2,0.63,0.72,2019-10-05,01:18,N,nominal,1.0NRT,266.8,1.7,N
66.19845,71.00093,327.3,0.78,0.78,2019-10-05,01:18,N,nominal,1.0NRT,268.6,3.6,N
66.19608,70.9837,351.3,0.78,0.78,2019-10-05,01:18,N,nominal,1.0NRT,269.1,8.2,N
66.19505,70.9814,315.9,0.78,0.78,2019-10-05,01:18,N,nominal,1.0NRT,267.9,2.8,N
52.84437,29.99179,296.8,0.5,0.66,2019-10-05,01:24,N,nominal,1.0NRT,271,1,N
53.44273,34.41795,305,0.66,0.73,2019-10-05,01:24,N,nominal,1.0NRT,276.5,2,N
52.84574,29.98953,298.8,0.5,0.66,2019-10-05,01:24,N,nominal,1.0NRT,271.9,1,N
35.9399,140.67764,333.1,0.42,0.61,2019-10-05,02:42,N,nominal,1.0NRT,300.5,8,D
35.35532,139.87122,326.2,0.48,0.64,2019-10-05,02:42,N,low,1.0NRT,297.5,3.5,D
35.92661,140.67291,340,0.42,0.61,2019-10-05,02:42,N,nominal,1.0NRT,301.4,2.6,D
35.93567,140.68436,330.1,0.42,0.61,2019-10-05,02:42,N,nominal,1.0NRT,299.5,5.1,D
49.67059,128.16739,355.5,0.59,0.7,2019-10-05,02:48,N,nominal,1.0NRT,288.1,23.9,D
49.66213,128.16484,367,0.59,0.7,2019-10-05,02:48,N,high,1.0NRT,291.8,26.1,D
