latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-37.15234,174.81729,341.9,0.51,0.66,2019-09-28,01:12,N,nominal,1.0NRT,288.3,3.7,D
-37.15476,174.81583,337.4,0.51,0.66,2019-09-28,01:12,N,nominal,1.0NRT,287.5,5.4,D
-17.40061,178.05968,335.6,0.4,0.45,2019-09-28,01:18,N,nominal,1.0NRT,286,3.3,D
-17.39742,178.05177,329,0.41,0.45,2019-09-28,01:18,N,nominal,1.0NRT,285.5,3.6,D
-17.39857,178.05566,331.1,0.41,0.45,2019-09-28,01:18,N,nominal,1.0NRT,286.4,4.7,D
-17.56136,177.94611,330.4,0.41,0.45,2019-09-28,01:18,N,nominal,1.0NRT,283.8,3.2,D
-17.56332,177.93008,329,0.41,0.45,2019-09-28,01:18,N,nominal,1.0NRT,284.2,1.9,D
-17.5091,177.81161,325.2,0.42,0.45,2019-09-28,01:18,N,nominal,1.0NRT,292.3,1.9,D
-17.43924,177.7885,326.9,0.42,0.45,2019-09-28,01:18,N,nominal,1.0NRT,287.9,1.8,D
-17.43948,177.78879,332.9,0.42,0.45,2019-09-28,01:18,N,nominal,1.0NRT,287.5,3.6,D
-34.45275,150.87819,327.7,0.4,0.6,2019-09-28,02:54,N,nominal,1.0NRT,295.5,3.9,D
-34.46165,150.88031,332.2,0.4,0.6,2019-09-28,02:54,N,nominal,1.0NRT,297,4.2,D
-34.45626,150.87532,347.3,0.4,0.6,2019-09-28,02:54,N,nominal,1.0NRT,297.7,4.2,D
-34.20228,149.07477,325.8,0.51,0.66,2019-09-28,02:54,N,nominal,1.0NRT,294.1,2.9,D
-34.08501,148.63367,346.5,0.54,0.68,2019-09-28,02:54,N,nominal,1.0NRT,296.8,10.9,D
-34.08526,148.62735,344.1,0.54,0.68,2019-09-28,02:54,N,nominal,1.0NRT,299.4,9.2,D
-33.76793,150.84818,327.7,0.4,0.6,2019-09-28,02:54,N,nominal,1.0NRT,299.8,1.6,D
-32.7032,147.2094,333.5,0.63,0.72,2019-09-28,02:54,N,nominal,1.0NRT,302.9,7.8,D
-32.70345,147.20233,339.8,0.63,0.72,2019-09-28,02:54,N,nominal,1.0NRT,301.7,6,D
-32.1238,147.65546,353.9,0.59,0.7,2019-09-28,02:54,N,nominal,1.0NRT,307,6.7,D
-32.11953,147.65387,367,0.59,0.7,2019-09-28,02:54,N,high,1.0NRT,306.9,9.1,D
-44.88756,168.68675,367,0.41,0.37,2019-09-28,02:54,N,high,1.0NRT,352.2,123.1,D
-44.88843,168.68187,367,0.41,0.37,2019-09-28,02:54,N,high,1.0NRT,335,123.1,D
-44.88503,168.68073,367,0.41,0.37,2019-09-28,02:54,N,high,1.0NRT,331,123.1,D
-44.88416,168.68564,345.2,0.41,0.37,2019-09-28,02:54,N,nominal,1.0NRT,295,123.1,D
-34.72217,149.4532,338.2,0.49,0.65,2019-09-28,02:54,N,nominal,1.0NRT,295.1,4.1,D
-34.72264,149.45103,338.8,0.49,0.65,2019-09-28,02:54,N,nominal,1.0NRT,296.8,7.2,D
-34.45817,150.88315,330.6,0.4,0.6,2019-09-28,02:54,N,nominal,1.0NRT,295.5,4.6,D
-34.45842,150.87862,325.2,0.4,0.6,2019-09-28,02:54,N,low,1.0NRT,295.7,5,D
-29.71612,152.31223,349.4,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,310.1,69.8,D
-29.71664,152.30614,349.2,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,304,18,D
-29.70765,152.35211,332,0.59,0.53,2019-09-28,03:00,N,nominal,1.0NRT,299.8,3.8,D
-29.71117,152.31155,342.3,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,301.4,32.6,D
-29.71169,152.30551,344.2,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,308.6,33.1,D
-29.70622,152.31091,339.4,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,298.1,32.6,D
-29.70675,152.3047,350,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,306.2,33.1,D
-29.68975,152.32777,340.6,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,298,7.9,D
-29.68421,152.33417,332.3,0.6,0.53,2019-09-28,03:00,N,nominal,1.0NRT,296.6,7.3,D
-29.67777,152.35103,342.4,0.59,0.53,2019-09-28,03:00,N,nominal,1.0NRT,299.7,8.7,D
-29.6284,152.40456,334.8,0.59,0.53,2019-09-28,03:00,N,nominal,1.0NRT,301.5,9.2,D
-29.62345,152.40433,344.1,0.59,0.53,2019-09-28,03:00,N,nominal,1.0NRT,301.2,9.2,D
