latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.85147,-63.34092,330.6,0.5,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.7,1.4,N
9.77424,-63.26737,315,0.49,0.65,2019-08-29,05:00,N,nominal,1.0NRT,289.8,4,N
9.77341,-63.26968,346.1,0.49,0.65,2019-08-29,05:00,N,nominal,1.0NRT,289.8,4.1,N
9.774,-63.27425,308.3,0.49,0.65,2019-08-29,05:00,N,nominal,1.0NRT,289.3,4.1,N
9.77282,-63.26508,303.8,0.49,0.65,2019-08-29,05:00,N,nominal,1.0NRT,289.6,1.6,N
9.74395,-63.42933,324,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,288.9,2.5,N
9.74454,-63.43403,315.6,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.1,3.3,N
9.73761,-63.47885,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,289.5,16,N
9.73701,-63.474,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,290,16,N
9.73642,-63.4692,304.2,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,288.7,4.4,N
9.73149,-63.47997,319.6,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.2,1.6,N
9.73089,-63.4751,309.2,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.2,1.6,N
9.72971,-63.46555,305.5,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.1,2.9,N
9.72912,-63.46076,319.7,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.1,1.7,N
9.72476,-63.47611,303,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,288.7,1.6,N
9.70628,-63.52993,314.8,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,288.3,1.2,N
9.70012,-63.53084,332.4,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.1,3.4,N
9.68153,-63.48054,320.9,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,288.5,10.8,N
9.68095,-63.47579,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,289.4,12.1,N
9.67482,-63.4768,347.2,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,287.8,12.1,N
9.67539,-63.48153,303.4,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.1,10.8,N
9.70131,-63.5313,331.6,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,288.8,3.8,N
9.68176,-63.47631,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,288.5,15.7,N
9.68115,-63.47158,301.2,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,287.2,3.6,N
9.67563,-63.47729,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,288.5,13.5,N
9.67502,-63.47256,302.2,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,287.3,3.8,N
9.67188,-63.49711,305.9,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289,0.9,N
9.65558,-63.56705,347.5,0.52,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.9,7.8,N
9.65203,-63.53858,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,290.9,19.6,N
9.65144,-63.53385,342.3,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.4,5.6,N
9.65499,-63.56227,308.9,0.52,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289,3.9,N
9.65085,-63.52913,317.2,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.5,5.6,N
9.65662,-63.62601,334.1,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,289.8,54.5,N
9.65003,-63.57295,320.1,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,289.1,36.3,N
9.64943,-63.56815,367,0.52,0.66,2019-08-29,05:00,N,high,1.0NRT,291.9,36.3,N
9.64884,-63.56336,346.4,0.52,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.3,45.4,N
9.65723,-63.63091,306.8,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,289,54.5,N
9.62261,-63.69581,367,0.53,0.67,2019-08-29,05:00,N,high,1.0NRT,288.8,11.1,N
9.6282,-63.69001,312.9,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.7,13.3,N
9.62883,-63.69489,347.1,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,293,31,N
9.62946,-63.69978,321.5,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.7,31,N
9.61929,-63.73453,309.5,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.4,26.6,N
9.62401,-63.77366,309.6,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.8,1.1,N
9.61811,-63.72474,343,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,290.1,33.7,N
9.6187,-63.72963,367,0.53,0.67,2019-08-29,05:00,N,high,1.0NRT,290.1,26.6,N
9.62078,-63.6944,303.1,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.8,14.9,N
9.62434,-63.7238,317.3,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,289.3,3.5,N
9.62553,-63.73362,307.5,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.1,2.6,N
9.62612,-63.73853,302.9,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,287.6,1.3,N
9.62493,-63.72871,325,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,289,2.6,N
9.6264,-63.68856,302.9,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.5,14.9,N
9.62819,-63.70325,303.2,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.5,31.2,N
9.62699,-63.69344,332.5,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,291.2,14.9,N
9.62759,-63.69834,367,0.53,0.67,2019-08-29,05:00,N,high,1.0NRT,290.6,31.2,N
9.64365,-63.62314,305,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.5,1.5,N
9.64426,-63.62802,305.3,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.6,1.9,N
9.64923,-63.61725,309.3,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.9,19.6,N
9.65166,-63.63689,308.6,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.8,20.6,N
9.64151,-63.55492,326.8,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.7,9.6,N
9.37376,-64.5367,324.9,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,287.9,3.7,N
9.65602,-63.62112,316.7,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.6,19.6,N
9.64824,-63.55859,312.3,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289,45.4,N
9.64765,-63.55383,303.7,0.51,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.1,9.6,N
9.65105,-63.63194,367,0.52,0.67,2019-08-29,05:00,N,high,1.0NRT,290.8,54.5,N
9.65044,-63.627,340.4,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,293.7,54.5,N
9.64984,-63.62213,342.8,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,290.6,19.6,N
9.64388,-63.57404,333.9,0.52,0.67,2019-08-29,05:00,N,nominal,1.0NRT,289,36.3,N
9.64328,-63.56925,344.4,0.52,0.66,2019-08-29,05:00,N,nominal,1.0NRT,289.2,36.3,N
9.64269,-63.56445,367,0.52,0.66,2019-08-29,05:00,N,high,1.0NRT,293.3,45.4,N
9.6421,-63.55968,367,0.51,0.66,2019-08-29,05:00,N,high,1.0NRT,292.3,45.4,N
9.47438,-64.39513,326.9,0.58,0.7,2019-08-29,05:00,N,nominal,1.0NRT,287.7,7.1,N
9.47372,-64.38956,325.1,0.58,0.7,2019-08-29,05:00,N,nominal,1.0NRT,288.1,6.1,N
9.62324,-63.7007,311.6,0.53,0.67,2019-08-29,05:00,N,nominal,1.0NRT,288.6,11.1,N
9.47412,-64.39373,348.2,0.58,0.7,2019-08-29,05:00,N,nominal,1.0NRT,288,9.6,N
9.47343,-64.38818,306.6,0.58,0.7,2019-08-29,05:00,N,nominal,1.0NRT,287.8,5.3,N
9.38745,-64.55226,367,0.6,0.7,2019-08-29,05:00,N,high,1.0NRT,289,25,N
9.38678,-64.5466,349.7,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,288.8,16.3,N
9.37828,-64.53094,307.5,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,287.6,2.8,N
9.38892,-64.55152,367,0.59,0.7,2019-08-29,05:00,N,high,1.0NRT,288.6,7.4,N
9.38821,-64.54588,347.7,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,289,7.4,N
9.38237,-64.55239,300.9,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,288.2,7.4,N
9.38167,-64.54678,301.6,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,288.2,7.4,N
9.7748,-63.27194,351.6,0.49,0.65,2019-08-29,05:00,N,nominal,1.0NRT,290.3,8.4,N
9.29408,-63.90279,327.9,0.54,0.68,2019-08-29,05:00,N,nominal,1.0NRT,288.8,3.1,N
9.37306,-64.53112,313.4,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,287.7,1.8,N
9.37236,-64.52548,306.7,0.59,0.7,2019-08-29,05:00,N,nominal,1.0NRT,285.2,1.8,N
9.27324,-64.04389,321.2,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,286.4,2.9,N
9.27387,-64.049,311.2,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,288,4.9,N
9.23012,-64.06019,299,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,286,1,N
9.22379,-64.06119,299.7,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,287.8,2,N
9.2278,-64.06188,351.5,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,287.2,9,N
9.22715,-64.05677,302.8,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,287.5,3.3,N
9.10051,-64.14185,309.6,0.55,0.68,2019-08-29,05:00,N,nominal,1.0NRT,287.8,1.5,N
9.18464,-64.86945,333.8,0.62,0.71,2019-08-29,05:00,N,nominal,1.0NRT,288.2,3.9,N
8.74361,-63.05281,323.8,0.46,0.64,2019-08-29,05:00,N,nominal,1.0NRT,290.1,2,N
8.72542,-62.91256,345.2,0.45,0.63,2019-08-29,05:00,N,nominal,1.0NRT,290.4,4.3,N
8.72487,-62.90834,326.4,0.45,0.63,2019-08-29,05:00,N,nominal,1.0NRT,290.4,4.3,N
8.69049,-63.15712,323.7,0.47,0.64,2019-08-29,05:00,N,nominal,1.0NRT,290.2,2.3,N
8.68453,-63.15792,323.3,0.47,0.64,2019-08-29,05:00,N,nominal,1.0NRT,290,2.3,N
8.68679,-63.15551,343.5,0.47,0.64,2019-08-29,05:00,N,nominal,1.0NRT,290.4,5.8,N
8.66461,-62.98775,315.6,0.46,0.63,2019-08-29,05:00,N,nominal,1.0NRT,289.9,1.2,N
8.69059,-63.23047,303.9,0.47,0.64,2019-08-29,05:00,N,nominal,1.0NRT,289.8,0.2,N
8.61411,-63.10768,304.7,0.47,0.64,2019-08-29,05:00,N,nominal,1.0NRT,290,0.5,N
8.30116,-62.78431,306.8,0.44,0.62,2019-08-29,05:00,N,nominal,1.0NRT,291.8,1.2,N
