latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.467,150.665,339.1,1.1,1.1,2019-09-19,00:00,T,78,6.0NRT,298.5,42.6,D
-22.458,150.666,326.1,1.1,1.1,2019-09-19,00:00,T,79,6.0NRT,298.6,22.2,D
-22.456,150.656,321.8,1.1,1.1,2019-09-19,00:00,T,39,6.0NRT,299.6,15.6,D
-22.446,150.657,320.7,1.1,1.1,2019-09-19,00:00,T,39,6.0NRT,296.9,14.3,D
-22.444,150.646,328.5,1.1,1.1,2019-09-19,00:00,T,70,6.0NRT,298.9,24.5,D
-22.441,150.624,315.8,1.1,1.1,2019-09-19,00:00,T,59,6.0NRT,295.3,10.5,D
-33.923,143.245,318.8,1.9,1.4,2019-09-19,00:05,T,73,6.0NRT,297.4,30.9,D
-35.526,146.34,312.5,1.2,1.1,2019-09-19,00:05,T,70,6.0NRT,295.7,11,D
-35.528,146.353,306.8,1.2,1.1,2019-09-19,00:05,T,46,6.0NRT,295.6,6,D
-41.211,146.094,305.5,1.1,1,2019-09-19,00:05,T,61,6.0NRT,287.9,7.8,D
-41.213,146.106,301.6,1.1,1,2019-09-19,00:05,T,44,6.0NRT,288.7,5.1,D
-41.805,147.709,306.1,1,1,2019-09-19,00:05,T,63,6.0NRT,292,5.3,D
-41.806,147.721,301.1,1,1,2019-09-19,00:05,T,34,6.0NRT,291,2.4,D
-32.968,146.438,313.8,1.3,1.1,2019-09-19,00:05,T,53,6.0NRT,299.9,7.9,D
-33.986,147.021,318.8,1.2,1.1,2019-09-19,00:05,T,73,6.0NRT,298.5,12.3,D
-33.988,147.034,325.5,1.2,1.1,2019-09-19,00:05,T,80,6.0NRT,298.3,21,D
-33.916,143.232,315.2,1.9,1.4,2019-09-19,00:05,T,66,6.0NRT,297.4,23.7,D
-33.92,143.253,309.6,1.9,1.4,2019-09-19,00:05,T,47,6.0NRT,296.8,12.3,D
-33.928,143.229,309.9,1.9,1.4,2019-09-19,00:05,T,27,6.0NRT,297.2,12.4,D
-26.824,147.791,325.1,1.4,1.2,2019-09-19,00:05,T,72,6.0NRT,307.5,17.4,D
-26.822,147.777,381.1,1.4,1.2,2019-09-19,00:05,T,100,6.0NRT,311,239,D
-26.819,147.763,348,1.4,1.2,2019-09-19,00:05,T,93,6.0NRT,308.2,74.9,D
-26.817,147.784,353.1,1.4,1.2,2019-09-19,00:05,T,96,6.0NRT,309.2,92.7,D
-26.815,147.77,365.9,1.4,1.2,2019-09-19,00:05,T,100,6.0NRT,310.3,149.1,D
-27.341,152.211,329.6,1,1,2019-09-19,00:05,T,80,6.0NRT,296.3,24.7,D
-27.339,152.201,320.9,1,1,2019-09-19,00:05,T,68,6.0NRT,295,14.5,D
-26.23,153.055,333.9,1,1,2019-09-19,00:05,T,65,6.0NRT,296.1,28.1,D
-26.171,153.03,324.4,1,1,2019-09-19,00:05,T,46,6.0NRT,295,16.3,D
-26.159,153.012,360.2,1,1,2019-09-19,00:05,T,100,6.0NRT,296.7,78.4,D
-26.158,153.001,396.8,1,1,2019-09-19,00:05,T,94,6.0NRT,298,231.8,D
-26.157,152.991,370.5,1,1,2019-09-19,00:05,T,94,6.0NRT,293.2,115.2,D
-26.149,153.003,364.1,1,1,2019-09-19,00:05,T,92,6.0NRT,291.4,90.2,D
-26.14,153.005,356.5,1,1,2019-09-19,00:05,T,0,6.0NRT,285.7,71.3,D
-26.138,152.994,334.6,1,1,2019-09-19,00:05,T,56,6.0NRT,280.6,30.1,D
-25.528,150.487,319.9,1.1,1,2019-09-19,00:05,T,67,6.0NRT,299.3,11.7,D
-29.267,149.397,335.3,1.1,1,2019-09-19,00:05,T,67,6.0NRT,310.1,25.1,D
-29.264,149.374,335.3,1.1,1,2019-09-19,00:05,T,83,6.0NRT,309,26.2,D
-29.262,149.363,342.8,1.1,1,2019-09-19,00:05,T,90,6.0NRT,309.9,40,D
-29.26,149.352,332.1,1.1,1,2019-09-19,00:05,T,81,6.0NRT,306.6,22.5,D
-29.254,149.376,323.6,1.1,1,2019-09-19,00:05,T,52,6.0NRT,307.1,10.8,D
-29.253,149.365,332.3,1.1,1,2019-09-19,00:05,T,81,6.0NRT,307.7,22.1,D
-29.251,149.354,343.9,1.1,1,2019-09-19,00:05,T,91,6.0NRT,308.4,44.4,D
-29.249,149.343,321.1,1.1,1,2019-09-19,00:05,T,62,6.0NRT,306.1,9.7,D
-28.782,148.153,325.5,1.2,1.1,2019-09-19,00:05,T,71,6.0NRT,305.7,16.4,D
-28.78,148.141,352,1.2,1.1,2019-09-19,00:05,T,95,6.0NRT,306.3,76.1,D
-29.088,152.349,314.5,1,1,2019-09-19,00:05,T,61,6.0NRT,298.1,8.2,D
-28.553,149.843,327.7,1.1,1,2019-09-19,00:05,T,76,6.0NRT,307,16.8,D
-29.269,149.408,374.7,1.1,1,2019-09-19,00:05,T,100,6.0NRT,315.6,134.9,D
-29.271,149.419,339.5,1.1,1,2019-09-19,00:05,T,87,6.0NRT,307.7,34.2,D
-29.271,149.361,345.5,1.1,1,2019-09-19,00:05,T,92,6.0NRT,309.7,45.6,D
-29.273,149.373,362.2,1.1,1,2019-09-19,00:05,T,100,6.0NRT,312.7,90.9,D
-29.277,149.395,354.6,1.1,1,2019-09-19,00:05,T,97,6.0NRT,306.6,67.5,D
-29.278,149.406,434.7,1.1,1,2019-09-19,00:05,T,100,6.0NRT,319.5,585.6,D
-29.28,149.417,342.1,1.1,1,2019-09-19,00:05,T,89,6.0NRT,305.9,39.3,D
-29.726,152.374,312,1,1,2019-09-19,00:05,T,58,6.0NRT,292.8,8.9,D
-29.288,149.404,340.3,1.1,1,2019-09-19,00:05,T,88,6.0NRT,303,37.6,D
-29.702,152.141,325.2,1,1,2019-09-19,00:05,T,79,6.0NRT,297.3,19.2,D
-29.711,152.14,322.7,1,1,2019-09-19,00:05,T,76,6.0NRT,295.7,16.7,D
-29.8,152.246,331.2,1,1,2019-09-19,00:05,T,77,6.0NRT,297.4,24.3,D
-31.252,149.285,315,1.1,1,2019-09-19,00:05,T,58,6.0NRT,296.3,9.2,D
-31.608,150.142,327.7,1,1,2019-09-19,00:05,T,82,6.0NRT,301.8,18.8,D
-31.61,150.153,314.3,1,1,2019-09-19,00:05,T,37,6.0NRT,302.7,5.2,D
-31.461,147.353,324.7,1.2,1.1,2019-09-19,00:05,T,76,6.0NRT,300.8,18.1,D
-31.463,147.366,331.4,1.2,1.1,2019-09-19,00:05,T,83,6.0NRT,301.3,29.4,D
-31.462,147.36,333.3,1.2,1.1,2019-09-19,00:05,T,84,6.0NRT,301.6,32.3,D
-31.324,146.361,316.2,1.4,1.2,2019-09-19,00:05,T,57,6.0NRT,299.3,11.3,D
-32.07,146.14,318,1.4,1.2,2019-09-19,00:05,T,66,6.0NRT,298.2,17.4,D
-32.073,146.132,317.3,1.4,1.2,2019-09-19,00:05,T,65,6.0NRT,298.6,15.6,D
-32.452,146.141,315.8,1.4,1.2,2019-09-19,00:05,T,62,6.0NRT,299.7,10.3,D
-32.766,146.702,318.6,1.3,1.1,2019-09-19,00:05,T,70,6.0NRT,299.5,11.8,D
-33.233,147.36,317.8,1.2,1.1,2019-09-19,00:05,T,69,6.0NRT,300.2,10.5,D
54.168,37.714,302.6,1.2,1.1,2019-09-19,00:10,A,50,6.0NRT,273,13.2,N
30.403,19.609,304.5,1.5,1.2,2019-09-19,00:15,A,60,6.0NRT,292.7,10.2,N
30.408,19.619,303.5,1.5,1.2,2019-09-19,00:15,A,55,6.0NRT,292.5,9.5,N
29.238,19.705,309.3,1.4,1.2,2019-09-19,00:15,A,77,6.0NRT,288.5,17,N
28.906,20.957,324.5,1.2,1.1,2019-09-19,00:15,A,100,6.0NRT,293.2,29.3,N
28.917,19.776,317.6,1.4,1.2,2019-09-19,00:15,A,95,6.0NRT,291.4,27,N
27.992,22.324,315.2,1,1,2019-09-19,00:15,A,91,6.0NRT,292.9,15.2,N
27.585,22.41,306,1,1,2019-09-19,00:15,A,67,6.0NRT,293.5,7.7,N
27.649,22.484,311.2,1,1,2019-09-19,00:15,A,82,6.0NRT,293.8,11,N
39.476,22.546,303.3,1.3,1.1,2019-09-19,00:15,A,54,6.0NRT,289.6,8.8,N
30.762,27.112,305.2,1.2,1.1,2019-09-19,00:15,A,63,6.0NRT,289.1,9.4,N
30.534,26.091,308.6,1.1,1,2019-09-19,00:15,A,75,6.0NRT,290.8,10.9,N
30.536,26.08,309.6,1.1,1,2019-09-19,00:15,A,78,6.0NRT,289.7,11.6,N
-10.176,13.938,303.8,1,1,2019-09-19,00:25,A,57,6.0NRT,288.9,7,N
-12.329,16.261,301.9,1.1,1,2019-09-19,00:25,A,46,6.0NRT,285,7.3,N
-12.33,16.271,302.2,1.1,1,2019-09-19,00:25,A,47,6.0NRT,286.1,7.5,N
-13.35,24.027,304.9,3.8,1.8,2019-09-19,00:25,A,62,6.0NRT,287.3,56.4,N
-13.356,24.019,302.7,3.8,1.8,2019-09-19,00:25,A,51,6.0NRT,287.5,45.3,N
-13.848,14.103,308.8,1,1,2019-09-19,00:25,A,76,6.0NRT,289.8,9.9,N
-13.83,17.414,302,1.2,1.1,2019-09-19,00:25,A,46,6.0NRT,290.2,7.6,N
-7.359,11.383,311.4,1.5,1.2,2019-09-19,00:25,A,75,6.0NRT,290.3,18.3,N
-7.361,11.377,313.3,1.5,1.2,2019-09-19,00:25,A,81,6.0NRT,290.3,21.1,N
-12.56,21.582,300.6,2.4,1.5,2019-09-19,00:25,A,31,6.0NRT,283.9,22.7,N
-4.507,12.05,311.6,1.5,1.2,2019-09-19,00:25,A,83,6.0NRT,286.6,22.4,N
-4.509,12.064,303.6,1.5,1.2,2019-09-19,00:25,A,56,6.0NRT,286.5,12.2,N
-4.509,12.044,300.6,1.5,1.2,2019-09-19,00:25,A,28,6.0NRT,286.7,8.8,N
-4.511,12.057,312.6,1.5,1.2,2019-09-19,00:25,A,85,6.0NRT,286.8,23.2,N
-15.233,14.894,308.7,1,1,2019-09-19,00:30,A,75,6.0NRT,285.5,11.2,N
-15.234,14.903,300.2,1,1,2019-09-19,00:30,A,22,6.0NRT,286.6,5.9,N
-15.415,17.615,301,1.3,1.1,2019-09-19,00:30,A,15,6.0NRT,290.8,6.7,N
-3.595,-38.865,305.2,1.8,1.3,2019-09-19,00:45,T,63,6.0NRT,292.9,12.6,N
-7.421,-34.941,305.7,1.1,1.1,2019-09-19,00:45,T,65,6.0NRT,292.5,7.6,N
-7.766,-34.92,302.4,1.1,1.1,2019-09-19,00:45,T,43,6.0NRT,292,5.8,N
-6.715,-38.864,305.3,2,1.4,2019-09-19,00:45,T,64,6.0NRT,292.6,14,N
-3.158,-39.882,303.1,2.1,1.4,2019-09-19,00:45,T,53,6.0NRT,291.8,14,N
-4.391,-43.908,303.7,4.7,2,2019-09-19,00:45,T,56,6.0NRT,285.4,47.2,N
-4.39,-43.903,302.6,4.7,2,2019-09-19,00:45,T,50,6.0NRT,285.3,42.4,N
-6.533,-38.863,304.8,2,1.4,2019-09-19,00:45,T,62,6.0NRT,293.3,11.8,N
27.244,140.886,311.1,1,1,2019-09-19,01:25,T,46,6.0NRT,295.3,6.2,D
40.534,141.505,324.3,1,1,2019-09-19,01:25,T,53,6.0NRT,296.9,18.5,D
-11.325,132.406,330.8,1.1,1,2019-09-19,01:35,T,63,6.0NRT,306,16.8,D
-11.836,133.354,328.4,1.2,1.1,2019-09-19,01:35,T,76,6.0NRT,304.1,18.6,D
-11.528,130.766,337.1,1,1,2019-09-19,01:35,T,74,6.0NRT,301.1,31.6,D
-11.53,130.775,347.9,1,1,2019-09-19,01:35,T,93,6.0NRT,306.1,50.9,D
-11.539,130.774,332,1,1,2019-09-19,01:35,T,50,6.0NRT,306.8,20.5,D
-11.54,130.783,344.6,1,1,2019-09-19,01:35,T,88,6.0NRT,308.8,40.4,D
-11.541,130.792,337.6,1,1,2019-09-19,01:35,T,68,6.0NRT,307.1,28.4,D
-11.55,130.791,336.8,1,1,2019-09-19,01:35,T,65,6.0NRT,310.3,24.9,D
-3.056,129.841,335.1,1.2,1.1,2019-09-19,01:35,T,86,6.0NRT,299.7,33.2,D
-3.145,130.413,324.8,1.1,1.1,2019-09-19,01:35,T,43,6.0NRT,303.2,16.9,D
-3.147,130.423,321.7,1.1,1.1,2019-09-19,01:35,T,52,6.0NRT,302.7,13.7,D
-3.182,130.531,317.6,1.1,1.1,2019-09-19,01:35,T,27,6.0NRT,299,6.7,D
-7.907,129.552,321.9,1.1,1.1,2019-09-19,01:35,T,46,6.0NRT,303,12.1,D
-8.525,122.945,310.3,3.2,1.7,2019-09-19,01:35,T,0,6.0NRT,290.4,31,D
-11.314,132.398,333.3,1.1,1,2019-09-19,01:35,T,73,6.0NRT,305.3,20.4,D
-11.313,132.388,339.8,1.1,1,2019-09-19,01:35,T,90,6.0NRT,309,30.2,D
-12.264,135.934,322.1,1.8,1.3,2019-09-19,01:35,T,45,6.0NRT,300,20.3,D
-2.915,129.304,320.3,1.3,1.1,2019-09-19,01:35,T,68,6.0NRT,302.8,15.1,D
-8.586,121.382,312.6,4.2,1.9,2019-09-19,01:35,T,30,6.0NRT,290.6,46.4,D
-12.13,133.04,352.2,1.1,1.1,2019-09-19,01:40,T,95,6.0NRT,311.9,59.9,D
-12.226,133.138,327,1.2,1.1,2019-09-19,01:40,T,50,6.0NRT,313.7,8.8,D
-12.359,134.047,331.7,1.3,1.1,2019-09-19,01:40,T,79,6.0NRT,310.2,22.5,D
-12.361,134.059,345.6,1.3,1.1,2019-09-19,01:40,T,91,6.0NRT,313.4,55.6,D
-12.371,134.057,328.5,1.3,1.1,2019-09-19,01:40,T,74,6.0NRT,313.7,17.4,D
-12.224,132.915,329.9,1.1,1.1,2019-09-19,01:40,T,61,6.0NRT,310.5,15.6,D
-12.517,132.796,333.3,1.1,1.1,2019-09-19,01:40,T,71,6.0NRT,306.4,22.4,D
