latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.9,144.635,318.6,2.3,1.5,2019-10-03,00:10,T,21,6.0NRT,296.8,30.4,D
-15.885,144.55,326.5,2.3,1.5,2019-10-03,00:10,T,63,6.0NRT,298.9,53.3,D
-15.926,144.645,320.2,2.3,1.5,2019-10-03,00:10,T,45,6.0NRT,296,32.7,D
-9.686,149.523,317.2,1.3,1.1,2019-10-03,00:10,T,54,6.0NRT,293.1,7.4,D
-15.877,144.507,326.1,2.3,1.5,2019-10-03,00:10,T,51,6.0NRT,298.2,56.6,D
-30.951,147.263,330.1,1,1,2019-10-03,00:15,T,74,6.0NRT,310.2,13.2,D
-30.949,147.253,333.3,1,1,2019-10-03,00:15,T,79,6.0NRT,310.6,17.6,D
-29.753,149.82,329,1.1,1,2019-10-03,00:15,T,73,6.0NRT,311.5,11.9,D
-29.752,149.809,324.1,1.1,1,2019-10-03,00:15,T,61,6.0NRT,310.8,6,D
-27.602,149.004,343.4,1,1,2019-10-03,00:15,T,89,6.0NRT,310.4,35.2,D
-27.603,149.015,326.7,1,1,2019-10-03,00:15,T,63,6.0NRT,308.7,11,D
-27.611,149.003,333.2,1,1,2019-10-03,00:15,T,80,6.0NRT,309.6,20.1,D
-28.171,152.366,316.2,1.3,1.1,2019-10-03,00:15,T,49,6.0NRT,297.9,13.5,D
-28.117,150.471,341,1.1,1,2019-10-03,00:15,T,88,6.0NRT,311.2,33.2,D
-28.119,150.482,329.4,1.1,1,2019-10-03,00:15,T,76,6.0NRT,308.7,14.2,D
-28.665,148.164,328.8,1,1,2019-10-03,00:15,T,67,6.0NRT,315.6,8.9,D
-28.674,148.163,328.9,1,1,2019-10-03,00:15,T,57,6.0NRT,314.4,9.2,D
-16.849,143.086,315.9,2.8,1.6,2019-10-03,00:15,T,32,6.0NRT,298.9,19.2,D
-27.322,148.054,341.2,1,1,2019-10-03,00:15,T,87,6.0NRT,313.6,28.5,D
-16.859,143.138,331.3,2.8,1.6,2019-10-03,00:15,T,82,6.0NRT,303.1,89.3,D
-16.864,143.165,328.9,2.8,1.6,2019-10-03,00:15,T,79,6.0NRT,303.3,74.3,D
-16.878,143.162,326.2,2.8,1.6,2019-10-03,00:15,T,76,6.0NRT,302.8,57.6,D
-16.883,143.188,327.3,2.8,1.6,2019-10-03,00:15,T,75,6.0NRT,302.3,58.8,D
-16.888,143.214,336.1,2.8,1.6,2019-10-03,00:15,T,86,6.0NRT,302.9,110,D
-16.893,143.239,326.9,2.8,1.6,2019-10-03,00:15,T,56,6.0NRT,302.6,55.1,D
-16.926,143.259,323.8,2.8,1.6,2019-10-03,00:15,T,41,6.0NRT,303.7,36.6,D
-16.945,143.282,328.7,2.7,1.6,2019-10-03,00:15,T,53,6.0NRT,304.8,57.6,D
-16.934,143.278,327.2,2.7,1.6,2019-10-03,00:15,T,54,6.0NRT,304,51.6,D
-16.948,143.275,327.6,2.7,1.6,2019-10-03,00:15,T,57,6.0NRT,305.2,52,D
-16.99,143.346,322.5,2.7,1.6,2019-10-03,00:15,T,27,6.0NRT,303.3,31.5,D
-17.125,143.415,336.1,2.7,1.6,2019-10-03,00:15,T,86,6.0NRT,303.8,100.8,D
-22.856,148.674,330.2,1,1,2019-10-03,00:15,T,80,6.0NRT,302.7,19.3,D
-25.833,147.321,334.4,1.1,1,2019-10-03,00:15,T,81,6.0NRT,307.6,23.8,D
-25.835,147.332,343.3,1.1,1,2019-10-03,00:15,T,89,6.0NRT,308.5,38.8,D
-26.069,147.068,325.2,1.1,1,2019-10-03,00:15,T,67,6.0NRT,310.3,8.7,D
-26.732,145.744,323.8,1.2,1.1,2019-10-03,00:15,T,60,6.0NRT,310.1,7.8,D
-27.302,148.047,331.2,1,1,2019-10-03,00:15,T,76,6.0NRT,313.8,14.5,D
-27.304,148.058,332.1,1,1,2019-10-03,00:15,T,78,6.0NRT,312.6,15.7,D
-27.308,148.025,341.7,1,1,2019-10-03,00:15,T,88,6.0NRT,312.1,30.9,D
-27.31,148.035,361.5,1,1,2019-10-03,00:15,T,100,6.0NRT,315.2,74.1,D
-27.313,148.056,364.2,1,1,2019-10-03,00:15,T,100,6.0NRT,314.5,81.3,D
-27.317,148.024,342.1,1,1,2019-10-03,00:15,T,88,6.0NRT,313.3,32,D
-27.32,148.044,335,1,1,2019-10-03,00:15,T,76,6.0NRT,312.9,18.4,D
-27.319,148.034,340.8,1,1,2019-10-03,00:15,T,87,6.0NRT,313.2,27.9,D
-27.588,148.976,328.9,1,1,2019-10-03,00:15,T,74,6.0NRT,308.9,13,D
-29.877,152.133,314.8,1.3,1.1,2019-10-03,00:15,T,41,6.0NRT,297,14,D
-34.212,142.312,349.1,1.4,1.2,2019-10-03,00:15,T,94,6.0NRT,306.8,84.9,D
-34.209,142.297,324.4,1.4,1.2,2019-10-03,00:15,T,73,6.0NRT,306.6,20.9,D
-34.463,150.881,318.3,1.3,1.1,2019-10-03,00:15,T,52,6.0NRT,302.4,11.7,D
-33.816,150.802,315.2,1.3,1.1,2019-10-03,00:15,T,55,6.0NRT,300.8,7,D
-33.209,147.145,325.4,1,1,2019-10-03,00:15,T,51,6.0NRT,308,9.7,D
-31.623,150.147,329.7,1.1,1.1,2019-10-03,00:15,T,74,6.0NRT,313.7,15.3,D
-28.675,148.173,335.7,1,1,2019-10-03,00:15,T,80,6.0NRT,313.2,18.5,D
60.595,45.403,308.7,1.9,1.3,2019-10-03,00:20,A,75,6.0NRT,276,33.4,N
60.599,45.411,308.5,1.9,1.3,2019-10-03,00:20,A,75,6.0NRT,276.3,35.3,N
-35.24,143.432,315,1.2,1.1,2019-10-03,00:20,T,49,6.0NRT,303.8,6.3,D
-36.197,149.154,326.1,1.1,1.1,2019-10-03,00:20,T,82,6.0NRT,306.1,17.7,D
