latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.871,142.766,314.3,3.6,1.8,2019-09-01,00:10,T,57,6.0NRT,299.4,43.6,D
-12.665,142.602,310.4,3.8,1.8,2019-09-01,00:10,T,35,6.0NRT,298.1,28.2,D
-12.659,142.61,310.6,3.8,1.8,2019-09-01,00:10,T,34,6.0NRT,298.4,27.5,D
-12.501,142.04,312.2,4.2,1.9,2019-09-01,00:10,T,28,6.0NRT,298.4,39.7,D
-12.498,142.046,317.1,4.2,1.9,2019-09-01,00:10,T,58,6.0NRT,298.2,72,D
-12.327,142.086,310.2,4.2,1.9,2019-09-01,00:10,T,28,6.0NRT,296.7,36,D
-12.319,142.048,312.2,4.2,1.9,2019-09-01,00:10,T,53,6.0NRT,297.1,48.4,D
-12.341,142.089,310.2,4.2,1.9,2019-09-01,00:10,T,18,6.0NRT,296.9,33.5,D
-12.317,142.054,311.4,4.2,1.9,2019-09-01,00:10,T,23,6.0NRT,297,40.3,D
-9.707,149.791,316.5,1.3,1.1,2019-09-01,00:10,T,74,6.0NRT,299.8,9.3,D
-14.864,142.224,315.3,3.6,1.8,2019-09-01,00:10,T,65,6.0NRT,298.5,49.2,D
-15.744,145.243,310.3,2.1,1.4,2019-09-01,00:10,T,38,6.0NRT,295.6,18.3,D
-14.032,143.179,309.1,3.2,1.7,2019-09-01,00:10,T,43,6.0NRT,296.7,24.2,D
-12.878,142.757,314.1,3.6,1.8,2019-09-01,00:10,T,40,6.0NRT,299.6,37.7,D
-16.102,144.284,316.2,2.4,1.5,2019-09-01,00:15,T,39,6.0NRT,302.7,20.5,D
-27.001,150.079,320.8,1,1,2019-09-01,00:15,T,50,6.0NRT,305.6,8.9,D
-26.342,147.051,323.5,1.1,1,2019-09-01,00:15,T,73,6.0NRT,306.2,11.8,D
-26.341,147.04,317.5,1.1,1,2019-09-01,00:15,T,56,6.0NRT,304.9,5.7,D
-25.333,145.732,317.7,1.3,1.1,2019-09-01,00:15,T,43,6.0NRT,305.3,9.9,D
-22.602,150.175,319.1,1,1,2019-09-01,00:15,T,55,6.0NRT,303.9,7.1,D
-22.594,150.187,322.2,1,1,2019-09-01,00:15,T,74,6.0NRT,302.1,11,D
-22.585,150.188,333.3,1,1,2019-09-01,00:15,T,85,6.0NRT,302.7,24.5,D
-21.467,148.414,334.4,1.1,1,2019-09-01,00:15,T,85,6.0NRT,306.5,28.9,D
-21.434,148.388,316.7,1.1,1,2019-09-01,00:15,T,57,6.0NRT,303.9,6.4,D
-21.436,148.399,324.1,1.1,1,2019-09-01,00:15,T,76,6.0NRT,304.5,15.1,D
-27.011,150.088,319.2,1,1,2019-09-01,00:15,T,44,6.0NRT,303.6,7.2,D
-26.792,147.433,382.3,1.1,1,2019-09-01,00:15,T,100,6.0NRT,308.8,165.2,D
-26.793,147.443,371.5,1,1,2019-09-01,00:15,T,100,6.0NRT,307.7,119.7,D
-26.799,147.42,323.6,1.1,1,2019-09-01,00:15,T,73,6.0NRT,302.7,14.9,D
-26.801,147.431,369.8,1.1,1,2019-09-01,00:15,T,100,6.0NRT,306,114.9,D
-26.802,147.441,348.4,1,1,2019-09-01,00:15,T,94,6.0NRT,305.1,52.7,D
-26.81,147.429,333.9,1.1,1,2019-09-01,00:15,T,84,6.0NRT,302.1,26.8,D
-27.207,149.783,316.6,1,1,2019-09-01,00:15,T,48,6.0NRT,304.4,5.1,D
-27.208,149.793,321.6,1,1,2019-09-01,00:15,T,70,6.0NRT,306.3,9.9,D
-27.217,149.791,316.6,1,1,2019-09-01,00:15,T,28,6.0NRT,304.9,4.8,D
-28.019,152.52,322.4,1.3,1.1,2019-09-01,00:15,T,72,6.0NRT,297.5,23.6,D
-31.673,146.575,317.6,1,1,2019-09-01,00:15,T,67,6.0NRT,301.2,8.5,D
-32.487,148.07,320.9,1,1,2019-09-01,00:15,T,74,6.0NRT,300.5,11,D
-32.605,147.239,310.1,1,1,2019-09-01,00:15,T,40,6.0NRT,297.2,4.7,D
-32.606,147.25,315,1,1,2019-09-01,00:15,T,64,6.0NRT,297,8.7,D
-34.466,150.886,309.4,1.3,1.1,2019-09-01,00:15,T,52,6.0NRT,294.9,8.6,D
-34.774,147.936,301.5,1,1,2019-09-01,00:15,T,40,6.0NRT,291.3,3.7,D
-34.776,147.948,315.3,1,1,2019-09-01,00:15,T,75,6.0NRT,291.9,13.3,D
-27.002,150.09,330.8,1,1,2019-09-01,00:15,T,82,6.0NRT,306.8,21,D
-35.039,141.28,316.1,1.6,1.2,2019-09-01,00:20,T,76,6.0NRT,290.2,21.2,D
50.393,31.426,302.4,1.1,1.1,2019-09-01,00:20,A,49,6.0NRT,288,8.7,N
50.879,16.869,302.9,2.5,1.5,2019-09-01,00:20,A,52,6.0NRT,288.4,24.7,N
-37.484,149.635,303.1,1.2,1.1,2019-09-01,00:20,T,55,6.0NRT,289.8,8.1,D
-35.028,141.283,314.4,1.6,1.2,2019-09-01,00:20,T,65,6.0NRT,291.4,18.3,D
-35.036,141.263,312.2,1.6,1.2,2019-09-01,00:20,T,40,6.0NRT,294.1,15.8,D
42.331,20.24,302.7,1.3,1.1,2019-09-01,00:25,A,45,6.0NRT,289.6,8,N
41.45,21.945,303,1.1,1,2019-09-01,00:25,A,53,6.0NRT,289.4,7.1,N
30.54,26.089,315.2,1.5,1.2,2019-09-01,00:25,A,91,6.0NRT,293.4,23.9,N
42.375,20.286,300.8,1.3,1.1,2019-09-01,00:25,A,12,6.0NRT,289.3,6.7,N
42.359,20.237,309,1.3,1.1,2019-09-01,00:25,A,76,6.0NRT,289.4,13,N
42.339,20.257,300.3,1.3,1.1,2019-09-01,00:25,A,2,6.0NRT,288.3,5.9,N
28.908,20.957,328.2,1,1,2019-09-01,00:30,A,100,6.0NRT,295.7,25.7,N
29.235,19.698,322,1,1,2019-09-01,00:30,A,100,6.0NRT,292.3,20.5,N
29.043,20.791,305.4,1,1,2019-09-01,00:30,A,64,6.0NRT,295,5.7,N
29.234,19.708,304.5,1,1,2019-09-01,00:30,A,60,6.0NRT,291.6,6,N
27.584,22.411,305.4,1.1,1,2019-09-01,00:30,A,64,6.0NRT,294.9,7.2,N
27.984,22.334,306.9,1.1,1,2019-09-01,00:30,A,70,6.0NRT,295.2,7.9,N
27.986,22.323,318.5,1.1,1,2019-09-01,00:30,A,97,6.0NRT,295.4,17.8,N
28.91,19.786,311,1,1,2019-09-01,00:30,A,81,6.0NRT,293.8,10.6,N
28.912,19.775,333.1,1,1,2019-09-01,00:30,A,100,6.0NRT,295.6,34.3,N
29.074,19.062,311,1.1,1,2019-09-01,00:30,A,81,6.0NRT,294,11.2,N
28.699,22.379,304.5,1.1,1,2019-09-01,00:30,A,60,6.0NRT,294.3,6.6,N
-4.493,15.662,305.5,1.2,1.1,2019-09-01,00:35,A,65,6.0NRT,283.9,9.2,N
-3.074,15.824,301.4,1.1,1.1,2019-09-01,00:35,A,41,6.0NRT,287.9,6.3,N
-4.503,15.66,312.6,1.2,1.1,2019-09-01,00:35,A,84,6.0NRT,284.4,14.4,N
-4.495,15.672,308.6,1.2,1.1,2019-09-01,00:35,A,75,6.0NRT,281.8,11.8,N
-15.629,15.384,306.7,1.5,1.2,2019-09-01,00:40,A,68,6.0NRT,281.8,18.6,N
-15.628,15.391,301.4,1.5,1.2,2019-09-01,00:40,A,40,6.0NRT,281.9,13.2,N
-15.611,16.169,302,1.8,1.3,2019-09-01,00:40,A,46,6.0NRT,284.8,16.9,N
-17.153,17.658,303.2,2.4,1.5,2019-09-01,00:40,A,54,6.0NRT,286.1,27.1,N
-7.042,13.794,305.6,1,1,2019-09-01,00:40,A,65,6.0NRT,287.8,7.7,N
-15.292,19.547,301.4,3.1,1.7,2019-09-01,00:40,A,41,6.0NRT,285.3,32.8,N
-20.096,-41.516,313.6,3,1.6,2019-09-01,00:50,T,88,6.0NRT,288.2,66.9,N
-18.709,-40.918,305.9,2.5,1.5,2019-09-01,00:50,T,66,6.0NRT,290.5,28.4,N
-18.751,-40.858,302,2.5,1.5,2019-09-01,00:50,T,46,6.0NRT,290.2,19.6,N
-18.817,-41.224,303.9,2.7,1.6,2019-09-01,00:50,T,57,6.0NRT,290.1,26.4,N
-19.282,-40.672,302.6,2.5,1.5,2019-09-01,00:50,T,22,6.0NRT,291,17,N
-19.289,-40.666,303.9,2.5,1.5,2019-09-01,00:50,T,58,6.0NRT,291.1,20.8,N
-19.702,-43.96,316.4,4.4,1.9,2019-09-01,00:50,T,93,6.0NRT,288.6,132.8,N
-19.698,-43.918,303.6,4.4,1.9,2019-09-01,00:50,T,56,6.0NRT,288.3,53.5,N
-19.703,-43.953,321,4.4,1.9,2019-09-01,00:50,T,100,6.0NRT,288.7,170.1,N
-19.72,-43.951,314.6,4.4,1.9,2019-09-01,00:50,T,90,6.0NRT,288.8,121.2,N
-19.721,-43.946,317.2,4.4,1.9,2019-09-01,00:50,T,95,6.0NRT,288.7,137.3,N
-20.096,-41.521,312.4,3,1.6,2019-09-01,00:50,T,85,6.0NRT,288.1,62.3,N
-7.607,-44.931,300.4,3.6,1.8,2019-09-01,00:55,T,13,6.0NRT,288.6,22.9,N
-4.415,-38.48,310.9,1.1,1.1,2019-09-01,00:55,T,81,6.0NRT,293.4,10.1,N
-4.414,-38.47,310.7,1.1,1.1,2019-09-01,00:55,T,81,6.0NRT,293.6,9.9,N
-4.413,-38.46,308,1.1,1.1,2019-09-01,00:55,T,73,6.0NRT,293.4,7.8,N
-5.188,-37.888,330.9,1.1,1,2019-09-01,00:55,T,100,6.0NRT,295.6,31.3,N
-5.187,-37.878,326.3,1.1,1,2019-09-01,00:55,T,100,6.0NRT,295.5,25,N
-6.305,-41.568,305.6,1.9,1.3,2019-09-01,00:55,T,65,6.0NRT,295.1,9.6,N
-6.729,-39.275,326.2,1.3,1.1,2019-09-01,00:55,T,100,6.0NRT,294.2,34.4,N
-6.572,-37.787,308.8,1.1,1,2019-09-01,00:55,T,75,6.0NRT,295.7,7.1,N
-7.475,-43.794,301.6,2.9,1.6,2019-09-01,00:55,T,29,6.0NRT,291.3,16.8,N
-7.599,-44.927,302.3,3.6,1.8,2019-09-01,00:55,T,36,6.0NRT,290.3,29.2,N
-7.476,-43.789,303.7,2.9,1.6,2019-09-01,00:55,T,51,6.0NRT,291.8,21.4,N
-6.866,-38.194,312.4,1.1,1.1,2019-09-01,00:55,T,83,6.0NRT,296.1,9.8,N
-6.865,-38.184,312.9,1.1,1.1,2019-09-01,00:55,T,84,6.0NRT,296.4,10.3,N
-6.874,-38.183,306.4,1.1,1.1,2019-09-01,00:55,T,63,6.0NRT,296.2,5,N
-9.445,-40.329,305.3,1.7,1.3,2019-09-01,00:55,T,64,6.0NRT,293.1,10.9,N
-9.459,-40.342,305.9,1.7,1.3,2019-09-01,00:55,T,66,6.0NRT,292.8,11.8,N
-9.457,-40.327,317.7,1.7,1.3,2019-09-01,00:55,T,96,6.0NRT,293.4,30.8,N
-10.265,-44.199,330.5,3.5,1.8,2019-09-01,00:55,T,100,6.0NRT,294.8,169,N
-10.259,-44.195,309.9,3.5,1.8,2019-09-01,00:55,T,78,6.0NRT,293.4,48.9,N
-10.275,-44.193,332.9,3.5,1.8,2019-09-01,00:55,T,100,6.0NRT,294.8,190.2,N
-15.892,-42.663,301,3.2,1.7,2019-09-01,00:55,T,37,6.0NRT,288.3,29.1,N
-17.485,-44.229,305.3,4.4,1.9,2019-09-01,00:55,T,64,6.0NRT,289.2,55.9,N
-17.49,-44.264,301.4,4.4,1.9,2019-09-01,00:55,T,41,6.0NRT,289,41.1,N
-17.486,-44.224,303.2,4.4,1.9,2019-09-01,00:55,T,54,6.0NRT,289.3,50.3,N
-17.487,177.836,310.7,2.7,1.6,2019-09-01,01:20,A,26,6.0NRT,289.7,17.5,D
71.282,144.64,306.9,1.6,1.3,2019-09-01,01:25,T,61,6.0NRT,283,20.1,D
67.53,136.193,303.1,2.5,1.5,2019-09-01,01:30,T,48,6.0NRT,283.8,26.4,D
67.528,136.251,309.3,2.5,1.5,2019-09-01,01:30,T,60,6.0NRT,285.1,40.9,D
66.834,133.525,323.1,3,1.7,2019-09-01,01:30,T,78,6.0NRT,286.1,110.9,D
66.835,133.52,324.2,3,1.7,2019-09-01,01:30,T,78,6.0NRT,286,116.6,D
68.395,134.769,308.2,2.8,1.6,2019-09-01,01:30,T,58,6.0NRT,284.6,43.3,D
67.542,136.254,348.5,2.5,1.5,2019-09-01,01:30,T,83,6.0NRT,287.4,230.7,D
63.113,134.371,302,2.7,1.6,2019-09-01,01:30,T,50,6.0NRT,287.9,21.9,D
68.489,145.901,322.8,1.4,1.2,2019-09-01,01:30,T,71,6.0NRT,287.5,33.6,D
68.487,145.934,318.9,1.4,1.2,2019-09-01,01:30,T,0,6.0NRT,285.5,27,D
68.439,145.793,300.6,1.4,1.2,2019-09-01,01:30,T,29,6.0NRT,286.3,8,D
68.397,134.775,309.9,2.8,1.6,2019-09-01,01:30,T,57,6.0NRT,284.7,49.5,D
67.547,136.263,336,2.5,1.5,2019-09-01,01:30,T,68,6.0NRT,285.8,146,D
39.206,141.089,311,1,1,2019-09-01,01:35,T,40,6.0NRT,292.3,4.7,D
34.719,137.287,317.7,1,1,2019-09-01,01:35,T,0,6.0NRT,298.1,5.9,D
35.323,139.64,317.7,1,1,2019-09-01,01:35,T,0,6.0NRT,298.7,7.9,D
68.275,134.154,302.3,2.4,1.5,2019-09-01,01:45,A,52,6.0NRT,284.9,22.4,D
71.28,144.618,318.2,1.1,1.1,2019-09-01,01:45,A,74,6.0NRT,283.4,20.9,D
71.275,144.592,306.2,1.1,1.1,2019-09-01,01:45,A,61,6.0NRT,283.7,10.1,D
68.488,145.929,304.2,1.3,1.1,2019-09-01,01:45,A,44,6.0NRT,284.8,10.1,D
68.481,145.902,341.9,1.3,1.1,2019-09-01,01:45,A,93,6.0NRT,288.6,70.2,D
67.525,136.246,314.4,2.3,1.5,2019-09-01,01:45,A,62,6.0NRT,286.9,47,D
66.444,134.702,303.6,2.9,1.6,2019-09-01,01:45,A,57,6.0NRT,287.7,31.2,D
66.443,134.693,305,2.9,1.6,2019-09-01,01:45,A,60,6.0NRT,287.7,34.8,D
66.493,134.665,301.5,2.9,1.6,2019-09-01,01:45,A,47,6.0NRT,287.4,24.5,D
67.45,136.126,300.3,2.4,1.5,2019-09-01,01:45,A,26,6.0NRT,284.9,17.3,D
68.193,134.994,301,2.3,1.5,2019-09-01,01:45,A,38,6.0NRT,285.5,18.7,D
68.343,134.917,306.8,2.3,1.5,2019-09-01,01:45,A,61,6.0NRT,286.7,28.1,D
68.34,134.921,308.1,2.3,1.5,2019-09-01,01:45,A,35,6.0NRT,286.9,28.2,D
68.399,134.777,302.8,2.3,1.5,2019-09-01,01:45,A,29,6.0NRT,285,18.9,D
2.773,125.402,313.4,1.9,1.3,2019-09-01,01:45,T,36,6.0NRT,285.9,18.2,D
-1.228,121.555,312.5,3.2,1.7,2019-09-01,01:45,T,43,6.0NRT,290.1,34.9,D
-0.863,134.06,314.9,1.5,1.2,2019-09-01,01:45,T,0,6.0NRT,298,11,D
69.235,140.629,303.5,1.5,1.2,2019-09-01,01:45,A,56,6.0NRT,284.7,12.9,D
67.549,136.265,316.3,2.3,1.5,2019-09-01,01:45,A,65,6.0NRT,284.4,52,D
-3.117,130.458,317.7,1,1,2019-09-01,01:50,T,44,6.0NRT,300.3,5.7,D
-11.749,130.284,323.4,1.2,1.1,2019-09-01,01:50,T,69,6.0NRT,305.2,14.4,D
-11.739,130.285,322,1.2,1.1,2019-09-01,01:50,T,47,6.0NRT,304.4,12,D
-11.737,130.274,327.6,1.2,1.1,2019-09-01,01:50,T,73,6.0NRT,304.8,19.4,D
-12.41,135.595,319.7,2.9,1.6,2019-09-01,01:50,T,59,6.0NRT,304.2,35.8,D
-12.407,135.568,318,2.9,1.6,2019-09-01,01:50,T,50,6.0NRT,304,28.5,D
-11.723,130.244,325,1.2,1.1,2019-09-01,01:50,T,68,6.0NRT,306.5,17.2,D
-12.275,134.585,321.4,2.4,1.5,2019-09-01,01:50,T,62,6.0NRT,307.3,31.4,D
-12.171,134.473,326.1,2.3,1.5,2019-09-01,01:50,T,74,6.0NRT,305.5,48.6,D
-12.168,134.452,320.9,2.3,1.5,2019-09-01,01:50,T,56,6.0NRT,305.1,29.4,D
-11.786,132.76,354.5,1.7,1.3,2019-09-01,01:50,T,97,6.0NRT,311.6,126.1,D
-11.77,132.73,345.8,1.7,1.3,2019-09-01,01:50,T,85,6.0NRT,311.1,85.4,D
-11.448,130.388,319.9,1.2,1.1,2019-09-01,01:50,T,0,6.0NRT,305,10.4,D
-11.747,132.733,347.1,1.7,1.3,2019-09-01,01:50,T,72,6.0NRT,310.8,89.3,D
-11.738,132.75,344.8,1.7,1.3,2019-09-01,01:50,T,68,6.0NRT,313.6,75.5,D
-11.457,130.678,322.9,1.2,1.1,2019-09-01,01:50,T,0,6.0NRT,304.6,14.6,D
-11.739,132.74,344.7,1.7,1.3,2019-09-01,01:50,T,79,6.0NRT,313.1,83.3,D
-11.457,130.684,322.2,1.2,1.1,2019-09-01,01:50,T,0,6.0NRT,304.9,13.5,D
-11.729,132.757,349.2,1.7,1.3,2019-09-01,01:50,T,94,6.0NRT,313.2,100.8,D
-11.367,130.84,321.7,1.3,1.1,2019-09-01,01:50,T,40,6.0NRT,305.8,14.3,D
-11.365,130.829,337.5,1.3,1.1,2019-09-01,01:50,T,65,6.0NRT,306,40.1,D
-9.573,124.159,321.5,1.4,1.2,2019-09-01,01:50,T,68,6.0NRT,305.6,17.4,D
-9.569,124.166,322.4,1.4,1.2,2019-09-01,01:50,T,63,6.0NRT,305.9,19.2,D
-9.456,124.003,317.1,1.5,1.2,2019-09-01,01:50,T,61,6.0NRT,301.4,14.1,D
-9.199,125.084,317.9,1.3,1.1,2019-09-01,01:50,T,41,6.0NRT,303.3,10.6,D
-9.186,125.062,318.1,1.3,1.1,2019-09-01,01:50,T,47,6.0NRT,304.8,9.2,D
-8.986,125.825,313.7,1.2,1.1,2019-09-01,01:50,T,53,6.0NRT,302.4,7.4,D
-8.984,125.815,316.6,1.2,1.1,2019-09-01,01:50,T,64,6.0NRT,301.4,10.3,D
