latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-24.472,27.564,310.5,2.6,1.5,2019-10-18,00:00,A,45,6.0NRT,290.3,35.2,N
-24.482,27.569,316.1,2.6,1.5,2019-10-18,00:00,A,93,6.0NRT,290.9,55.6,N
-24.47,27.594,314.1,2.6,1.5,2019-10-18,00:00,A,62,6.0NRT,290,46.3,N
-24.468,27.571,316.9,2.6,1.5,2019-10-18,00:00,A,86,6.0NRT,290.6,54.5,N
-24.454,27.574,318.4,2.6,1.5,2019-10-18,00:00,A,89,6.0NRT,290.6,58.9,N
-24.412,27.579,342.1,2.6,1.5,2019-10-18,00:00,A,100,6.0NRT,292.5,181.1,N
-24.41,27.554,315.7,2.6,1.5,2019-10-18,00:00,A,59,6.0NRT,291.1,49.5,N
-24.398,27.579,333.2,2.6,1.5,2019-10-18,00:00,A,100,6.0NRT,291.3,129.2,N
-24.406,27.584,344.6,2.6,1.5,2019-10-18,00:00,A,100,6.0NRT,292.6,199.8,N
-24.404,27.558,331.5,2.6,1.5,2019-10-18,00:00,A,100,6.0NRT,291.5,117.2,N
-24.392,27.585,304.4,2.6,1.5,2019-10-18,00:00,A,15,6.0NRT,289.4,21.7,N
-24.369,27.641,301.2,2.6,1.5,2019-10-18,00:00,A,12,6.0NRT,290,17.9,N
-32.306,25.962,302.4,2.5,1.5,2019-10-18,00:00,A,49,6.0NRT,289.7,21.2,N
-32.253,27.985,300.4,3.4,1.7,2019-10-18,00:00,A,26,6.0NRT,288,30.7,N
-32.25,27.947,301.2,3.4,1.7,2019-10-18,00:00,A,39,6.0NRT,287.4,32.7,N
-32.257,27.954,303.2,3.4,1.7,2019-10-18,00:00,A,54,6.0NRT,287.6,38.6,N
-31.743,25.066,303.1,2.1,1.4,2019-10-18,00:00,A,53,6.0NRT,287.6,19.6,N
-25.848,29.004,303.1,3.4,1.7,2019-10-18,00:00,A,53,6.0NRT,283.9,43.6,N
-25.839,29.012,305.3,3.4,1.7,2019-10-18,00:00,A,64,6.0NRT,284.8,55,N
-24.838,27.631,305.4,2.6,1.6,2019-10-18,00:00,A,55,6.0NRT,288.9,27.8,N
-24.835,27.638,301.4,2.6,1.6,2019-10-18,00:00,A,34,6.0NRT,287.3,21,N
-24.833,27.613,300.8,2.6,1.6,2019-10-18,00:00,A,26,6.0NRT,289.9,18.8,N
-24.486,27.563,306.8,2.6,1.5,2019-10-18,00:00,A,69,6.0NRT,290.8,29.9,N
-24.474,27.587,318.7,2.6,1.5,2019-10-18,00:00,A,97,6.0NRT,290.5,63.4,N
-6.321,146.201,318.5,2.3,1.5,2019-10-18,01:05,T,43,6.0NRT,301.2,29.7,D
-6.292,145.791,316.8,2.1,1.4,2019-10-18,01:05,T,76,6.0NRT,298.3,32.6,D
-6.494,146.714,318.6,2.5,1.5,2019-10-18,01:05,T,71,6.0NRT,297.2,40.8,D
-7.057,146.621,311.5,2.5,1.5,2019-10-18,01:05,T,60,6.0NRT,296.9,21.2,D
-7.127,139.554,317.4,1,1,2019-10-18,01:05,T,64,6.0NRT,302.3,8,D
-7.128,139.563,329.5,1,1,2019-10-18,01:05,T,82,6.0NRT,304.2,20.8,D
-7.57,140.312,312.7,1,1,2019-10-18,01:05,T,48,6.0NRT,300.7,4.7,D
-8.004,142.841,313.2,1.4,1.2,2019-10-18,01:05,T,0,6.0NRT,298.1,5.6,D
-8.006,142.853,316.6,1.4,1.2,2019-10-18,01:05,T,52,6.0NRT,301,10.1,D
-7.471,138.955,330.8,1,1,2019-10-18,01:05,T,62,6.0NRT,307.6,16.6,D
-7.433,138.639,324.2,1,1,2019-10-18,01:05,T,40,6.0NRT,308.7,8.1,D
-7.443,138.582,335.8,1,1,2019-10-18,01:05,T,74,6.0NRT,312.1,14.8,D
-7.534,138.885,322.6,1,1,2019-10-18,01:05,T,31,6.0NRT,309,9.1,D
