latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.349,150.594,321.4,1.1,1.1,2019-10-05,00:00,T,52,6.0NRT,298.9,14.6,D
-15.839,144.472,336.8,4,1.9,2019-10-05,00:00,T,85,6.0NRT,294.7,232.2,D
-15.846,144.508,323.9,4,1.9,2019-10-05,00:00,T,47,6.0NRT,295.9,105,D
-15.842,144.541,326.1,3.9,1.8,2019-10-05,00:00,T,54,6.0NRT,297.3,120.1,D
-15.844,144.466,328.4,4,1.9,2019-10-05,00:00,T,68,6.0NRT,294,148.5,D
-15.851,144.502,322.7,4,1.9,2019-10-05,00:00,T,34,6.0NRT,296.1,95,D
-15.894,144.456,330.5,4,1.9,2019-10-05,00:00,T,83,6.0NRT,297.2,171.6,D
-15.897,144.447,329.5,4,1.9,2019-10-05,00:00,T,82,6.0NRT,297.2,162.7,D
-16.794,143.068,317.4,4.8,2,2019-10-05,00:00,T,59,6.0NRT,302.2,61.6,D
-16.792,143.063,317.7,4.8,2,2019-10-05,00:00,T,64,6.0NRT,302.3,66,D
-17.22,143.437,317.7,4.4,1.9,2019-10-05,00:00,T,33,6.0NRT,304.8,54.1,D
-19.541,146.354,344.8,2.4,1.5,2019-10-05,00:00,T,92,6.0NRT,306.8,149.3,D
-19.545,146.378,326.6,2.4,1.5,2019-10-05,00:00,T,78,6.0NRT,305.8,51.1,D
-19.554,146.352,319.1,2.4,1.5,2019-10-05,00:00,T,59,6.0NRT,307,22.2,D
-22.337,150.584,334.6,1.1,1.1,2019-10-05,00:00,T,64,6.0NRT,300.2,32.7,D
-22.347,150.582,328.5,1.1,1.1,2019-10-05,00:00,T,78,6.0NRT,300.7,23.4,D
-28.172,152.357,332.1,1,1,2019-10-05,00:05,T,81,6.0NRT,302.4,23.7,D
-27.314,152.976,319,1,1,2019-10-05,00:05,T,22,6.0NRT,303.3,4.9,D
-27.848,152.272,323.9,1,1,2019-10-05,00:05,T,36,6.0NRT,304.5,11.7,D
-27.849,152.282,326.3,1,1,2019-10-05,00:05,T,52,6.0NRT,303.7,15.1,D
-27.864,152.258,336.2,1,1,2019-10-05,00:05,T,83,6.0NRT,308.4,24.2,D
-27.866,152.268,351.9,1,1,2019-10-05,00:05,T,95,6.0NRT,309.1,54.2,D
-27.873,152.261,328.6,1,1,2019-10-05,00:05,T,65,6.0NRT,304.4,16.3,D
-27.617,149.003,332.1,1.2,1.1,2019-10-05,00:05,T,75,6.0NRT,313.4,20.1,D
-28.149,152.388,319.8,1,1,2019-10-05,00:05,T,48,6.0NRT,303.7,11.2,D
-28.17,152.346,349,1,1,2019-10-05,00:05,T,94,6.0NRT,307.3,52.1,D
-28.179,152.345,333.5,1,1,2019-10-05,00:05,T,82,6.0NRT,302.6,23.9,D
-28.181,152.355,337,1,1,2019-10-05,00:05,T,85,6.0NRT,304.3,29.6,D
-28.182,152.365,328.1,1,1,2019-10-05,00:05,T,73,6.0NRT,305.2,18.4,D
-28.677,148.162,328.6,1.2,1.1,2019-10-05,00:05,T,63,6.0NRT,315,11.6,D
-28.679,148.175,328.2,1.2,1.1,2019-10-05,00:05,T,61,6.0NRT,314,10.8,D
-38.487,146.815,307.5,1.1,1,2019-10-05,00:05,T,65,6.0NRT,293.9,7.9,D
30.539,26.077,303.3,1.1,1,2019-10-05,00:15,A,54,6.0NRT,290.6,6.2,N
30.676,26.37,302,1.1,1,2019-10-05,00:15,A,46,6.0NRT,290.6,5.9,N
27.582,22.405,310.8,1,1,2019-10-05,00:15,A,81,6.0NRT,293.6,10.7,N
27.817,22.437,303.9,1,1,2019-10-05,00:15,A,58,6.0NRT,292.8,6.3,N
27.988,22.33,314.5,1,1,2019-10-05,00:15,A,89,6.0NRT,294,13.8,N
27.989,22.32,306,1,1,2019-10-05,00:15,A,66,6.0NRT,293.3,7.4,N
28.911,19.78,326.7,1.4,1.2,2019-10-05,00:15,A,100,6.0NRT,291.9,40.9,N
28.913,19.767,305.7,1.4,1.2,2019-10-05,00:15,A,65,6.0NRT,290.6,11.9,N
29.071,19.064,301.5,1.5,1.2,2019-10-05,00:15,A,41,6.0NRT,290.5,9.7,N
28.902,20.965,308.4,1.2,1.1,2019-10-05,00:15,A,74,6.0NRT,292.5,10.2,N
28.904,20.953,315.7,1.2,1.1,2019-10-05,00:15,A,92,6.0NRT,292.5,17.4,N
28.913,20.955,303.3,1.2,1.1,2019-10-05,00:15,A,54,6.0NRT,292.4,6.2,N
