latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
43.755,25.637,313.1,1.5,1.2,2019-09-21,00:00,A,86,6.0NRT,279.8,28.4,N
43.757,25.619,311.1,1.5,1.2,2019-09-21,00:00,A,82,6.0NRT,279.3,25.8,N
28.911,20.974,305,1.8,1.3,2019-09-21,00:05,A,63,6.0NRT,293.8,14.9,N
28.913,20.955,310.7,1.8,1.3,2019-09-21,00:05,A,81,6.0NRT,293.5,24.1,N
29.24,19.697,304.5,2.2,1.5,2019-09-21,00:05,A,60,6.0NRT,290.5,21.5,N
30.532,26.086,305.1,1,1,2019-09-21,00:05,A,63,6.0NRT,290.4,7.5,N
30.541,26.088,308.2,1,1,2019-09-21,00:05,A,74,6.0NRT,289.8,9.6,N
30.677,26.375,300,1,1,2019-09-21,00:05,A,10,6.0NRT,289.1,4.9,N
27.583,22.407,304.5,1.4,1.2,2019-09-21,00:05,A,60,6.0NRT,292.8,11.4,N
28.904,20.967,307.4,1.8,1.3,2019-09-21,00:05,A,71,6.0NRT,293.8,17.9,N
27.989,19.908,304.4,2.1,1.4,2019-09-21,00:05,A,60,6.0NRT,291.5,21.3,N
27.989,19.915,305.4,2.1,1.4,2019-09-21,00:05,A,64,6.0NRT,291.6,21.8,N
27.989,22.33,315.7,1.4,1.2,2019-09-21,00:05,A,92,6.0NRT,293,25.5,N
28.908,19.793,307.2,2.2,1.4,2019-09-21,00:05,A,70,6.0NRT,291.6,27.2,N
28.91,19.771,316.8,2.2,1.4,2019-09-21,00:05,A,94,6.0NRT,291.6,50.3,N
28.907,19.778,317.6,2.2,1.4,2019-09-21,00:05,A,95,6.0NRT,291.8,51.2,N
27.656,22.48,302.5,1.4,1.2,2019-09-21,00:05,A,49,6.0NRT,292.1,8.7,N
28.906,20.949,304.2,1.8,1.3,2019-09-21,00:05,A,59,6.0NRT,293.3,13.3,N
-14.683,19.249,300.4,1.1,1,2019-09-21,00:15,A,27,6.0NRT,287,6.3,N
-14.682,19.239,310.6,1.1,1,2019-09-21,00:15,A,80,6.0NRT,288.5,13.7,N
-14.235,17.45,312.5,1,1,2019-09-21,00:15,A,85,6.0NRT,287.8,13.8,N
-13.159,17.519,303.7,1,1,2019-09-21,00:15,A,57,6.0NRT,287.2,7,N
-12.841,23.311,303.6,1.9,1.3,2019-09-21,00:15,A,56,6.0NRT,289,16,N
-12.829,23.313,300.6,1.9,1.3,2019-09-21,00:15,A,31,6.0NRT,289,11.7,N
-12.072,26.404,300.7,3.2,1.7,2019-09-21,00:15,A,32,6.0NRT,285.7,35.9,N
-6.351,11.155,305.7,2.9,1.6,2019-09-21,00:15,A,36,6.0NRT,288.9,27.6,N
-17.456,22.381,304.2,1.9,1.3,2019-09-21,00:15,A,42,6.0NRT,289,16.2,N
-17.45,22.371,306.8,1.9,1.3,2019-09-21,00:15,A,56,6.0NRT,289.6,19.3,N
-16.5,18.579,300,1.1,1,2019-09-21,00:15,A,7,6.0NRT,283.6,7.6,N
-16.46,19.067,301.1,1.1,1.1,2019-09-21,00:15,A,37,6.0NRT,286,8.1,N
-16.12,19.553,300.6,1.2,1.1,2019-09-21,00:15,A,30,6.0NRT,282.8,8.4,N
-16.683,25.6,307.7,3.2,1.7,2019-09-21,00:15,A,72,6.0NRT,287.3,52.9,N
-16.687,25.606,305.6,3.2,1.7,2019-09-21,00:15,A,65,6.0NRT,287.2,47.8,N
-16.672,25.608,300.3,3.2,1.7,2019-09-21,00:15,A,24,6.0NRT,287,30.8,N
-15.399,17.615,304,1,1,2019-09-21,00:15,A,58,6.0NRT,289.2,7,N
