latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
56.631,161.315,336.3,1,1,2019-09-18,00:35,T,90,6.0NRT,289.4,39.6,D
56.64,161.32,320.3,1,1,2019-09-18,00:35,T,75,6.0NRT,281.4,20.7,D
-4.206,143.627,363.2,1,1,2019-09-18,00:50,T,100,6.0NRT,300.2,86.3,D
-4.543,144.167,317.4,1,1,2019-09-18,00:50,T,70,6.0NRT,297.3,8.9,D
-4.545,144.176,316.9,1,1,2019-09-18,00:50,T,69,6.0NRT,297.4,8.3,D
-4.208,143.636,337,1,1,2019-09-18,00:50,T,88,6.0NRT,300.2,29.4,D
-3.836,143.304,326.6,1,1,2019-09-18,00:50,T,80,6.0NRT,298,17.7,D
-12.022,142.748,345.4,1,1,2019-09-18,00:55,T,92,6.0NRT,304,44.2,D
-11.828,133.348,319.4,3,1.6,2019-09-18,00:55,T,51,6.0NRT,306.6,29.9,D
-11.316,132.385,324.9,3.6,1.8,2019-09-18,00:55,T,74,6.0NRT,302.1,90,D
-13.079,143.274,323.6,1.1,1,2019-09-18,00:55,T,71,6.0NRT,300,18.7,D
-13.074,143.281,331.7,1.1,1,2019-09-18,00:55,T,75,6.0NRT,300.7,25.8,D
-13.073,143.271,327,1.1,1,2019-09-18,00:55,T,46,6.0NRT,301.1,19.4,D
-11.324,132.39,319.1,3.6,1.8,2019-09-18,00:55,T,54,6.0NRT,302.4,50,D
-12.735,141.82,340.1,1,1,2019-09-18,00:55,T,89,6.0NRT,306.2,31.7,D
-12.733,141.811,342.8,1,1,2019-09-18,00:55,T,85,6.0NRT,303.2,35.8,D
-12.838,143.317,324.8,1.1,1,2019-09-18,00:55,T,73,6.0NRT,302.6,15.3,D
-12.836,143.307,324.7,1.1,1,2019-09-18,00:55,T,66,6.0NRT,304.6,14.7,D
-12.663,142.535,334.1,1,1,2019-09-18,00:55,T,85,6.0NRT,306.8,23,D
-12.662,142.525,357,1,1,2019-09-18,00:55,T,98,6.0NRT,308.9,69.7,D
-12.654,142.536,351.8,1,1,2019-09-18,00:55,T,96,6.0NRT,306.5,57.8,D
-12.653,142.527,388.7,1,1,2019-09-18,00:55,T,100,6.0NRT,310.2,190.6,D
-12.668,143.08,323.4,1.1,1,2019-09-18,00:55,T,37,6.0NRT,303.8,10.9,D
-12.335,141.791,331.8,1,1,2019-09-18,00:55,T,83,6.0NRT,305.3,21.1,D
-12.326,141.793,351.7,1,1,2019-09-18,00:55,T,96,6.0NRT,308.7,55.8,D
-12.325,141.784,351.6,1,1,2019-09-18,00:55,T,96,6.0NRT,306,55.1,D
-11.999,142.332,318.2,1,1,2019-09-18,00:55,T,42,6.0NRT,303.1,5.2,D
-12.024,142.758,328.7,1,1,2019-09-18,00:55,T,64,6.0NRT,303.2,16.5,D
-12.015,142.701,330.2,1,1,2019-09-18,00:55,T,75,6.0NRT,296.8,19.7,D
-12.014,142.691,333.9,1,1,2019-09-18,00:55,T,84,6.0NRT,296.3,25.5,D
-12.017,142.778,330.6,1,1,2019-09-18,00:55,T,73,6.0NRT,302.2,20.2,D
-12.001,142.732,330.5,1,1,2019-09-18,00:55,T,45,6.0NRT,303.7,19.6,D
-11.989,142.714,328.5,1,1,2019-09-18,00:55,T,30,6.0NRT,296.5,17.4,D
-11.991,142.778,329.9,1,1,2019-09-18,00:55,T,78,6.0NRT,301.7,19.9,D
-11.865,142.677,324.8,1,1,2019-09-18,00:55,T,43,6.0NRT,296.8,13.6,D
-11.739,142.502,329,1,1,2019-09-18,00:55,T,80,6.0NRT,303.1,16.7,D
-11.708,142.544,343.4,1,1,2019-09-18,00:55,T,87,6.0NRT,303.9,36.6,D
-11.705,142.526,336.6,1,1,2019-09-18,00:55,T,82,6.0NRT,305.4,26.2,D
-11.697,142.536,340.8,1,1,2019-09-18,00:55,T,86,6.0NRT,303.8,34.2,D
-11.696,142.527,325,1,1,2019-09-18,00:55,T,40,6.0NRT,302.1,12.1,D
-11.695,142.518,322.7,1,1,2019-09-18,00:55,T,39,6.0NRT,300.7,10.4,D
-11.668,142.518,318.8,1,1,2019-09-18,00:55,T,46,6.0NRT,297.8,8.2,D
-11.065,142.361,332.2,1,1,2019-09-18,00:55,T,80,6.0NRT,304.1,20.1,D
-11.063,142.352,355.1,1,1,2019-09-18,00:55,T,97,6.0NRT,304.8,62.4,D
-11.056,142.362,321.7,1,1,2019-09-18,00:55,T,68,6.0NRT,304.1,9,D
-11.054,142.353,335.5,1,1,2019-09-18,00:55,T,87,6.0NRT,305.9,25.7,D
-10.93,142.322,322.6,1,1,2019-09-18,00:55,T,72,6.0NRT,298.4,11.5,D
-8.791,140.762,321.2,1.1,1,2019-09-18,00:55,T,55,6.0NRT,295.7,10.4,D
-8.35,137.993,317,1.5,1.2,2019-09-18,00:55,T,20,6.0NRT,298.1,15.4,D
-8.283,140.259,321.5,1.1,1.1,2019-09-18,00:55,T,74,6.0NRT,296.9,10.5,D
-7.792,138.033,324.6,1.6,1.2,2019-09-18,00:55,T,78,6.0NRT,292.3,29,D
-6.07,146.744,317.7,1.4,1.2,2019-09-18,00:55,T,51,6.0NRT,296.7,17.5,D
-12.023,133.152,372.8,3.1,1.7,2019-09-18,00:55,T,100,6.0NRT,310.9,585.4,D
-16.239,136.151,362.6,1.5,1.2,2019-09-18,00:55,T,100,6.0NRT,312.3,144.5,D
-16.248,136.135,327.9,1.5,1.2,2019-09-18,00:55,T,65,6.0NRT,306.4,21.9,D
-16.25,136.149,349.5,1.5,1.2,2019-09-18,00:55,T,93,6.0NRT,310.4,85.3,D
