latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.959,144.58,315.8,3,1.6,2019-09-26,00:05,T,62,6.0NRT,298.4,39.2,D
-32.071,146.139,317.1,1.2,1.1,2019-09-26,00:10,T,59,6.0NRT,302.2,10.8,D
-32.137,147.028,332.7,1.1,1,2019-09-26,00:10,T,83,6.0NRT,305.8,23.1,D
-30.603,148.287,343.3,1,1,2019-09-26,00:10,T,90,6.0NRT,311.3,36.9,D
-28.884,147.594,328.1,1.1,1.1,2019-09-26,00:10,T,75,6.0NRT,309.7,12.9,D
-28.69,148.16,347.8,1.1,1,2019-09-26,00:10,T,93,6.0NRT,307,47.5,D
-28.688,148.149,369.3,1.1,1,2019-09-26,00:10,T,100,6.0NRT,307.1,110,D
-28.679,148.151,331.1,1.1,1,2019-09-26,00:10,T,77,6.0NRT,304.4,18.8,D
-28.056,148.298,326,1.1,1,2019-09-26,00:10,T,68,6.0NRT,308.5,11.1,D
-33.216,147.145,319.6,1.1,1,2019-09-26,00:10,T,67,6.0NRT,303,8.5,D
-22.468,150.702,339.2,1,1,2019-09-26,00:10,T,90,6.0NRT,295.3,36.7,D
-22.477,150.7,327.1,1,1,2019-09-26,00:10,T,71,6.0NRT,297.7,20.2,D
-36.167,143.617,323.7,1.3,1.1,2019-09-26,00:10,T,82,6.0NRT,296.9,28.2,D
-34.724,143.167,319.5,1.5,1.2,2019-09-26,00:10,T,72,6.0NRT,297.2,23.7,D
-25.76,148.581,340,1.1,1,2019-09-26,00:10,T,89,6.0NRT,302,38.2,D
-25.762,148.592,336.5,1.1,1,2019-09-26,00:10,T,86,6.0NRT,299.3,31.2,D
-25.769,148.579,336.8,1.1,1,2019-09-26,00:10,T,86,6.0NRT,299.5,32,D
-25.771,148.59,324.6,1.1,1,2019-09-26,00:10,T,74,6.0NRT,298.9,13.2,D
-34.723,143.174,312.3,1.5,1.2,2019-09-26,00:10,T,52,6.0NRT,297.5,13.3,D
-34.72,143.158,313.2,1.5,1.2,2019-09-26,00:10,T,55,6.0NRT,297.2,14.4,D
-34.365,142.238,323,1.7,1.3,2019-09-26,00:10,T,76,6.0NRT,298.9,29.6,D
-34.359,142.247,314.7,1.7,1.3,2019-09-26,00:10,T,31,6.0NRT,299.2,11.8,D
-34.226,142.291,325.8,1.7,1.3,2019-09-26,00:10,T,79,6.0NRT,302,37.8,D
-34.308,146.064,310.8,1.1,1.1,2019-09-26,00:10,T,46,6.0NRT,298.1,5.3,D
-32.312,145.278,319,1.3,1.1,2019-09-26,00:10,T,67,6.0NRT,303.6,12.2,D
67.801,72.518,310.5,3.8,1.8,2019-09-26,00:10,A,71,6.0NRT,266.3,108,N
67.806,72.536,326,3.8,1.8,2019-09-26,00:10,A,100,6.0NRT,267.1,213,N
-36.17,143.632,315.6,1.3,1.1,2019-09-26,00:10,T,75,6.0NRT,295.7,16.2,D
-22.372,150.553,325.2,1,1,2019-09-26,00:10,T,60,6.0NRT,295.1,19.8,D
-22.417,150.61,318.8,1,1,2019-09-26,00:10,T,56,6.0NRT,294.5,12.2,D
-22.459,150.704,333.3,1,1,2019-09-26,00:10,T,61,6.0NRT,295.4,25.7,D
-41.555,146.724,303.5,1,1,2019-09-26,00:15,T,56,6.0NRT,288.9,5.8,D
-41.273,148.194,307.8,1,1,2019-09-26,00:15,T,66,6.0NRT,292.6,8.3,D
28.913,19.788,302.3,1.1,1.1,2019-09-26,00:20,A,48,6.0NRT,292,6.5,N
28.843,22.11,306.4,1,1,2019-09-26,00:20,A,68,6.0NRT,293.2,7.3,N
29.233,19.698,315.4,1.2,1.1,2019-09-26,00:20,A,91,6.0NRT,291.1,17.9,N
30.533,26.089,308.9,1.2,1.1,2019-09-26,00:20,A,76,6.0NRT,292.5,12.4,N
27.991,22.321,309.6,1,1,2019-09-26,00:20,A,78,6.0NRT,294.4,9.3,N
28.904,20.957,328.5,1,1,2019-09-26,00:20,A,100,6.0NRT,293.5,28.6,N
27.65,22.506,307.4,1,1,2019-09-26,00:20,A,71,6.0NRT,295.4,7.4,N
27.581,22.405,312.5,1,1,2019-09-26,00:20,A,85,6.0NRT,295.5,11.4,N
30.67,26.372,302.5,1.3,1.1,2019-09-26,00:20,A,49,6.0NRT,291.4,7.4,N
29.077,19.07,305.7,1.2,1.1,2019-09-26,00:20,A,65,6.0NRT,293.2,9.7,N
28.915,19.776,331.5,1.1,1.1,2019-09-26,00:20,A,100,6.0NRT,293.4,38.5,N
27.989,22.331,315.3,1,1,2019-09-26,00:20,A,91,6.0NRT,295.1,13.7,N
28.841,22.121,307.2,1,1,2019-09-26,00:20,A,70,6.0NRT,293.8,7.9,N
-15.919,17.24,301.2,1.6,1.3,2019-09-26,00:35,A,39,6.0NRT,290.8,10.4,N
-15.045,15.367,355.8,1.2,1.1,2019-09-26,00:35,A,100,6.0NRT,291.6,102.1,N
